-35.603752487944114 -28.53939450480441 1519767276.141354
-35.603752487944114 -28.53939450480441 1519767276.160178
-36.29557102235564 -28.839398137427654 1519767276.17892
-35.94056358911255 -28.728669773491156 1519767276.201422
-35.93193357371907 -28.602270541859472 1519767276.220169
-35.83032927593831 -28.869116168908075 1519767276.24017
-35.90660745192018 -28.804941500321767 1519767276.260172
-35.96386232375239 -28.75882277600482 1519767276.281422
-35.8788342364173 -28.961338221277636 1519767276.301419
-35.7435674768972 -28.81890956188249 1519767276.321418
-35.603683713312925 -29.080332203998577 1519767276.34272
-35.810469065812065 -28.970332448057246 1519767276.362651
-35.416702456997996 -29.401726821442416 1519767276.382639
-35.22105566812932 -29.231064704494763 1519767276.402646
-34.86018928923068 -30.289381992318344 1519767276.42264
-34.73676221953373 -31.09058699868102 1519767276.44376
-34.14761262535989 -31.500136868733854 1519767276.463893
-34.08487418326946 -31.546071386096546 1519767276.483881
-33.81141425190472 -32.04820638448246 1519767276.503881
-33.809109462555085 -32.071188305833296 1519767276.52388
-33.769076422711215 -32.073515825563 1519767276.543882
-33.55642387828721 -32.25634281524622 1519767276.565132
-33.86652645701989 -32.726613858594504 1519767276.585127
-33.64246313638082 -32.86703901014685 1519767276.605128
-33.641845801654426 -33.00250987324736 1519767276.625132
-33.50821178139197 -33.39112295587794 1519767276.645132
-33.433412481014415 -34.245797848588474 1519767276.666387
-33.634486446187076 -34.27797206732375 1519767276.696385
-33.83324395125136 -34.38377457431711 1519767276.717647
-33.834758980843205 -33.810047522385716 1519767276.737818
-33.69958869397164 -33.953691992809986 1519767276.758886
-34.07396983739283 -33.808959676337984 1519767276.777636
-33.275797026419795 -33.38362927271239 1519767276.798969
-33.24636207588162 -33.116936764441725 1519767276.818931
-33.150589952302674 -32.6641781007319 1519767276.838846
-32.571935979036944 -32.445477149642116 1519767276.871392
-32.27189738746677 -32.4979925886511 1519767276.890216
-31.987960860075738 -32.621541334363286 1519767276.910214
-32.26100891979048 -32.69144775282042 1519767276.931358
-31.6023238958546 -32.738841637533106 1519767276.951412
-31.885489515120522 -32.93816076859456 1519767276.97143
-32.11833249889247 -33.09592886618745 1519767276.991494
-32.3308204356341 -33.01392774948577 1519767277.025206
-32.477140670798995 -32.287737074266346 1519767277.043932
-32.59474202117929 -32.21188150453197 1519767277.062661
