X Position,Y Position,Time,_T,_X Pos,_Y Pos,,,,
2.211056305,-13.01281744,1509729956,,,,,Total Samples:,,5787
2.292289089,-13.14709298,1509729956,0.021229982,0.081232783,0.134275536,,Total X Distance:,,1608.934378
1.721055751,-13.27531935,1509729956,0.020009995,0.571233338,0.128226371,,Total Y Distance:,,1671.351385
1.679498196,-13.2540194,1509729956,0.018700123,0.041557555,0.021299949,,Total Time:,,120.9499099
1.523181225,-13.34875206,1509729956,0.019999981,0.15631697,0.094732656,,Avg Sampling Rate:,,47.84625308
1.563021268,-13.18250706,1509729956,0.023769855,0.039840043,0.166244998,,Total Distance,,3280.285763
1.645551254,-13.27563537,1509729956,0.027480125,0.082529986,0.093128315,,,,
1.566121978,-13.3172347,1509729956,0.021389961,0.079429276,0.041599326,,,,
1.444718523,-13.51288199,1509729956,0.021120071,0.121403455,0.195647296,,,,
1.662381787,-13.65668406,1509729956,0.019999981,0.217663264,0.143802066,,,,
1.562728604,-13.75779779,1509729956,0.01887989,0.099653183,0.101113725,,,,
1.700185401,-13.97648076,1509729956,0.019979954,0.137456797,0.218682972,,,,
1.465013351,-14.47305058,1509729956,0.0223701,0.23517205,0.496569824,,,,
1.66091269,-14.64448952,1509729956,0.023829937,0.19589934,0.17143894,,,,
1.465571405,-15.03150713,1509729956,0.017500162,0.195341285,0.387017612,,,,
1.465571405,-15.03150713,1509729956,0.017469883,0,0,,,,
1.367952374,-15.10321027,1509729956,0.022500038,0.097619031,0.07170314,,,,
1.367267649,-14.89268176,1509729956,0.021339893,0.000684725,0.210528514,,,,
1.407406818,-15.01244815,1509729956,0.018660069,0.040139169,0.119766395,,,,
1.091459173,-14.7290073,1509729956,0.028779984,0.315947645,0.283440851,,,,
1.189429764,-14.85730031,1509729956,0.019940138,0.097970591,0.128293006,,,,
1.386939004,-14.88865721,1509729956,0.021279812,0.19750924,0.0313569,,,,
1.367434529,-14.76508521,1509729956,0.02008009,0.019504475,0.123571998,,,,
1.288657717,-15.16562381,1509729957,0.034950018,0.078776812,0.4005386,,,,
1.150104449,-15.11432226,1509729957,0.026409864,0.138553268,0.051301551,,,,
0.93518911,-15.49400904,1509729957,0.018600225,0.214915339,0.379686778,,,,
0.935161939,-15.54411775,1509729957,0.021389961,2.71714E-05,0.050108716,,,,
0.796765933,-15.55108286,1509729957,0.019999981,0.138396006,0.006965104,,,,
0.698515882,-15.42323593,1509729957,0.021019936,0.098250051,0.127846932,,,,
0.73690507,-15.35007365,1509729957,0.02125001,0.038389188,0.073162271,,,,
0.441195209,-15.1791473,1509729957,0.02263999,0.295709861,0.170926354,,,,
