-0.774925141,5.962742002,,,,,,
0.089813897,6.001824317,0.864739038,0.039082314,0.86562176,1705.575612,1185.628213,2288.705791
0.057648707,5.586964956,0.03216519,0.414859361,0.416104421,,,
-0.087477331,5.523208248,0.145126039,0.063756708,0.158513359,,,
-0.051625125,5.759149508,0.035852206,0.23594126,0.238649657,,,
0.057648707,5.586964956,0.109273832,0.172184552,0.203932073,,,
-0.26818804,5.769426651,0.325836747,0.182461696,0.373445921,,,
-0.051016301,5.786905198,0.217171739,0.017478547,0.217873963,,,
-0.194631726,5.273519671,0.143615425,0.513385527,0.533094823,,,
-0.158259798,5.365441416,0.036371928,0.091921745,0.098856079,,,
-0.662870042,5.337106493,0.504610245,0.028334923,0.505405151,,,
-0.697863975,4.970192238,0.034993932,0.366914254,0.368579225,,,
-0.482780843,4.788589003,0.215083131,0.181603235,0.281496871,,,
-0.336086895,4.478873634,0.146693948,0.30971537,0.342699175,,,
-0.225918401,4.181085889,0.110168494,0.297787744,0.317513209,,,
-0.262593018,4.123963001,0.036674617,0.057122889,0.067882634,,,
-0.691001621,3.892454799,0.428408603,0.231508201,0.486959935,,,
-0.659937696,4.036583958,0.031063925,0.144129159,0.147438739,,,
-0.553993012,4.066258525,0.105944685,0.029674567,0.110022071,,,
-0.445904217,3.513444974,0.108088794,0.552813551,0.563281465,,,
-0.297849331,3.312788883,0.148054886,0.200656091,0.249365427,,,
-0.370245524,3.694330164,0.072396193,0.381541281,0.388349016,,,
-0.514899797,3.846422513,0.144654273,0.152092349,0.209897454,,,
-0.912527317,3.568399286,0.39762752,0.278023227,0.485185077,,,
-0.804548429,3.663814049,0.107978888,0.095414764,0.144095168,,,
-0.805749072,3.402869917,0.001200644,0.260944132,0.260946894,,,
-0.879285203,3.213440877,0.07353613,0.18942904,0.203201682,,,
-1.170410592,3.519996274,0.291125389,0.306555396,0.42276495,,,
-1.130134149,3.492251813,0.040276443,0.02774446,0.048907535,,,
-1.4409214,2.84995489,0.310787251,0.642296923,0.713536301,,,
-1.444109695,3.005819245,0.003188295,0.155864355,0.155896961,,,
-1.482989404,3.06602601,0.03887971,0.060206765,0.071669285,,,
-1.629181735,3.219551884,0.146192331,0.153525874,0.211996206,,,
-1.414712668,3.148621509,0.214469067,0.070930375,0.225893999,,,
-1.819119339,3.293888295,0.40440667,0.145266786,0.429705939,,,
-1.708051566,3.268596486,0.111067773,0.025291809,0.113911043,,,
-1.846948651,3.226772088,0.138897085,0.041824398,0.145057507,,,
-1.911798172,3.594520115,0.064849521,0.367748027,0.373422109,,,
-2.350377982,3.414961339,0.43857981,0.179558776,0.473913076,,,
-2.5674813,3.831960595,0.217103318,0.416999256,0.470130014,,,
-2.388682505,3.776848666,0.178798795,0.055111929,0.187099797,,,
-3.575222284,4.28807846,1.18653978,0.511229794,1.29198783,,,
-2.672530886,4.491571639,0.902691398,0.203493179,0.925343846,,,
-2.823323268,4.50160997,0.150792382,0.01003833,0.151126141,,,
-2.749912404,4.459525257,0.073410864,0.042084712,0.084618426,,,
-1.856929238,5.018161716,0.892983166,0.558636458,1.053325034,,,
-1.134385322,5.583108076,0.722543917,0.56494636,0.917188149,,,
-1.094257427,5.550949921,0.040127895,0.032158155,0.05142368,,,
-0.407275915,5.665130919,0.686981512,0.114180999,0.696405699,,,
-0.478009798,5.780038142,0.070733883,0.114907223,0.134933139,,,
-0.084528168,5.760160714,0.39348163,0.019877428,0.393983382,,,
-0.304983151,6.203154167,0.220454983,0.442993453,0.494816733,,,
-0.342995014,6.0084663,0.038011863,0.194687867,0.198363976,,,
-0.455524807,6.495372459,0.112529793,0.486906159,0.499740495,,,
-0.745915114,6.426401158,0.290390307,0.068971301,0.29846871,,,
-0.523114096,6.512096922,0.222801019,0.085695764,0.238713338,,,
-0.415989434,6.429251815,0.107124662,0.082845108,0.135421583,,,
-0.446867953,6.530827756,0.030878519,0.101575942,0.106165695,,,
-0.304177225,6.680318835,0.142690728,0.149491079,0.206659688,,,
-0.450595,6.737355293,0.146417775,0.057036458,0.157134727,,,
-0.847832787,6.57067243,0.397237787,0.166682863,0.430791174,,,
-0.952544331,6.620981407,0.104711544,0.050308977,0.116170137,,,
-1.132246976,6.790690983,0.179702644,0.169709576,0.247172774,,,
-1.274869905,7.046902654,0.142622929,0.256211671,0.293233218,,,
-1.454996095,6.42520958,0.18012619,0.621693074,0.647261711,,,
-1.200576213,6.320096333,0.254419882,0.105113246,0.275278533,,,
-1.205402115,6.186319392,0.004825902,0.133776941,0.133863958,,,
-1.711359494,6.11548021,0.505957379,0.070839183,0.510892415,,,
-1.674962216,5.979678117,0.036397278,0.135802093,0.140595058,,,
-1.561128884,5.944495069,0.113833332,0.035183047,0.119146441,,,
-1.592180926,5.496365401,0.031052042,0.448129668,0.449204218,,,
-1.988736817,5.939987131,0.396555891,0.44362173,0.595026734,,,
-1.959799559,5.971523915,0.028937258,0.031536784,0.042801094,,,
-2.103738761,5.933815226,0.143939202,0.037708689,0.148796637,,,
-1.82009278,5.756039326,0.283645981,0.177775901,0.334752615,,,
