X Position,Y Position,Time,_T,_X Pos,_Y Pos,,,,
12.65994421,8.035847969,1509568980,,,,,Total Samples:,,5631
12.90143832,8.153817477,1509568980,0.017430067,0.241494109,0.117969509,,Total X Distance:,,4113.507559
12.8701757,8.471144815,1509568980,0.021229982,0.031262621,0.317327337,,Total Y Distance:,,2873.500992
12.75758559,8.938847294,1509568980,0.018769979,0.112590114,0.467702479,,Total Time:,,120.95732
12.82631363,9.097546291,1509568980,0.02125001,0.068728044,0.158698997,,Avg Sampling Rate:,,46.55361082
12.35357385,9.723895851,1509568980,0.018739939,0.472739779,0.62634956,,Total Distance,,6987.008551
12.26918318,9.83717143,1509568980,0.022530079,0.084390675,0.113275579,,,,
10.82285085,9.599747143,1509568980,0.018719912,1.446332326,0.237424287,,,,
10.17602488,9.597481164,1509568980,0.019989967,0.646825971,0.002265979,,,,
9.668232416,9.512599884,1509568980,0.01996994,0.507792464,0.08488128,,,,
9.304662324,9.540335743,1509568980,0.020000219,0.363570091,0.027735859,,,,
8.28184184,9.699329566,1509568980,0.019999981,1.022820485,0.158993823,,,,
6.955660948,10.0856049,1509568980,0.019999981,1.326180892,0.386275332,,,,
6.269458316,10.39810472,1509568980,0.020009995,0.686202632,0.312499819,,,,
5.411716799,10.58789645,1509568980,0.020020008,0.857741517,0.18979173,,,,
5.128008236,10.78023641,1509568980,0.019979954,0.283708563,0.192339962,,,,
4.089704909,11.02104648,1509568980,0.021229982,1.038303327,0.240810066,,,,
3.513543436,11.04839546,1509568980,0.019989967,0.576161473,0.027348986,,,,
3.553391118,11.49444994,1509568980,0.021290064,0.039847682,0.446054482,,,,
2.977314445,11.67596348,1509568980,0.018779993,0.576076673,0.181513541,,,,
2.662101856,11.80139251,1509568980,0.022459984,0.315212589,0.125429025,,,,
2.011920436,11.83246596,1509568980,0.018739939,0.65018142,0.031073447,,,,
1.08647698,11.91323853,1509568980,0.02125001,0.925443456,0.080772575,,,,
0.765147416,12.01413023,1509568980,0.020009995,0.321329564,0.100891701,,,,
-0.234977116,12.11218237,1509568980,0.019979954,1.000124532,0.098052137,,,,
-0.626692222,12.0334847,1509568980,0.019999981,0.391715106,0.078697667,,,,
-1.229296975,11.91357587,1509568980,0.020000219,0.602604753,0.119908831,,,,
-1.266699601,11.6011201,1509568980,0.019999981,0.037402625,0.312455775,,,,
-2.147932958,11.52747784,1509568980,0.022480011,0.881233358,0.073642261,,,,
-2.510144182,11.95332474,1509568980,0.020079851,0.362211223,0.4258469,,,,
-2.473978784,11.45650247,1509568980,0.018710136,0.036165397,0.496822265,,,,
-2.874460553,11.27652649,1509568980,0.019979954,0.400481769,0.179975985,,,,
-3.582341671,10.62481947,1509568980,0.019999981,0.707881118,0.651707014,,,,
-3.65102225,10.62068231,1509568981,0.019999981,0.068680579,0.004137165,,,,
-3.404731122,10.08373538,1509568981,0.02125001,0.246291128,0.536946923,,,,
-3.943762461,10.10879264,1509568981,0.018749952,0.539031339,0.025057257,,,,
-2.727789847,9.579747427,1509568981,0.021270037,1.215972614,0.529045214,,,,
-3.202246473,9.440880149,1509568981,0.01748991,0.474456626,0.138867278,,,,
-2.832899036,8.996488366,1509568981,0.022420168,0.369347437,0.444391783,,,,
-2.683682711,9.015380119,1509568981,0.020099878,0.149216325,0.018891753,,,,
-2.115499598,8.795599022,1509568981,0.021219969,0.568183113,0.219781096,,,,
-2.03400003,8.689570345,1509568981,0.018730164,0.081499568,0.106028677,,,,
-1.404852514,8.586644695,1509568981,0.021259785,0.629147517,0.10292565,,,,
-1.2893749,8.377685824,1509568981,0.022510052,0.115477614,0.208958872,,,,
-1.507654411,8.548628603,1509568981,0.018730164,0.218279511,0.170942779,,,,
-1.26081882,8.507990227,1509568981,0.018769979,0.246835591,0.040638375,,,,
-1.045190358,8.577147297,1509568981,0.02125001,0.215628462,0.06915707,,,,
-0.723088617,8.663655024,1509568981,0.021269798,0.322101741,0.086507726,,,,
-0.686332626,8.382342635,1509568981,0.019980192,0.036755991,0.281312389,,,,
0.062740642,8.593146938,1509568981,0.030009985,0.749073268,0.210804303,,,,
0.134338594,8.480053639,1509568981,0.021219969,0.071597953,0.113093298,,,,
0.026841924,8.564321096,1509568981,0.020020008,0.107496671,0.084267457,,,,
0.633306958,8.575055049,1509568981,0.021260023,0.606465035,0.010733953,,,,
0.381629523,8.382517101,1509568981,0.028759956,0.251677436,0.192537948,,,,
0.811998166,8.555717879,1509568981,0.03125,0.430368644,0.173200778,,,,
0.885165683,8.310976272,1509568981,0.018739939,0.073167517,0.244741608,,,,
1.244185694,8.005482024,1509568981,0.018749952,0.359020011,0.305494248,,,,
1.349339537,8.003533516,1509568981,0.027570009,0.105153843,0.001948508,,,,
1.846895449,8.08162425,1509568981,0.026160002,0.497555912,0.078090734,,,,
1.703719412,8.053346405,1509568981,0.019989967,0.143176036,0.028277846,,,,
1.452243964,8.135116084,1509568981,0.021270037,0.251475449,0.081769679,,,,
1.991490255,7.948094591,1509568981,0.028730154,0.539246291,0.187021493,,,,
1.634009118,7.870503325,1509568981,0.022500038,0.357481137,0.077591266,,,,
1.920950397,7.37498712,1509568981,0.018779993,0.286941279,0.495516205,,,,
2.063961104,7.429087681,1509568981,0.019999981,0.143010707,0.054100561,,,,
2.02726725,7.140241467,1509568981,0.02125001,0.036693854,0.288846214,,,,
2.527066525,7.287505795,1509568981,0.019979954,0.499799275,0.147264328,,,,
2.315797713,6.692243519,1509568981,0.018739939,0.211268812,0.595262277,,,,
2.102793029,6.541223252,1509568981,0.020020008,0.213004684,0.151020266,,,,
2.284009061,6.419383743,1509568981,0.021260023,0.181216032,0.121839509,,,,
2.101951987,6.49391765,1509568981,0.020009995,0.182057073,0.074533907,,,,
2.748148476,5.981960036,1509568981,0.020009995,0.646196489,0.511957614,,,,
2.530007127,5.894109659,1509568981,0.019949913,0.218141349,0.087850378,,,,
2.38430061,5.919042265,1509568981,0.020030022,0.145706518,0.024932606,,,,
2.709792818,5.687597469,1509568981,0.019999981,0.325492209,0.231444796,,,,
1.815333863,5.616635397,1509568981,0.020040035,0.894458955,0.070962072,,,,
2.318365752,5.140802862,1509568981,0.019940138,0.503031889,0.475832535,,,,
2.426017817,4.859295485,1509568981,0.022519827,0.107652065,0.281507377,,,,
2.779421337,4.593147098,1509568981,0.018750191,0.35340352,0.266148387,,,,
3.10044331,4.72137521,1509568981,0.019989967,0.321021973,0.128228111,,,,
3.141999806,4.677765929,1509568982,0.020009995,0.041556497,0.04360928,,,,
3.468734756,4.09608643,1509568982,0.01996994,0.32673495,0.5816795,,,,
3.570786064,3.84305993,1509568982,0.020149946,0.102051308,0.253026499,,,,
3.918304531,3.456414788,1509568982,0.02986002,0.347518467,0.386645143,,,,
3.960505088,3.367487072,1509568982,0.019989967,0.042200557,0.088927716,,,,
4.036163204,3.033755434,1509568982,0.022570133,0.075658116,0.333731637,,,,
3.788886733,2.752795664,1509568982,0.018749952,0.247276471,0.28095977,,,,
3.608408324,2.997748367,1509568982,0.019999981,0.180478409,0.244952703,,,,
4.282143883,2.783450866,1509568982,0.01996994,0.673735559,0.214297501,,,,
3.822239571,2.619775842,1509568982,0.019999981,0.459904312,0.163675024,,,,
4.031002749,2.539318353,1509568982,0.029970169,0.208763178,0.080457489,,,,
4.542407637,2.28361355,1509568982,0.02252984,0.511404888,0.255704803,,,,
4.361420367,2.336200747,1509568982,0.01872015,0.18098727,0.052587198,,,,
4.608138252,2.391585517,1509568982,0.019999981,0.246717884,0.05538477,,,,
4.320749594,2.203100998,1509568982,0.021239996,0.287388658,0.188484519,,,,
4.962665184,1.862792253,1509568982,0.018759966,0.641915591,0.340308745,,,,
5.006350516,1.846717758,1509568982,0.046269894,0.043685331,0.016074496,,,,
5.288270999,1.354840899,1509568982,0.024970055,0.281920483,0.491876858,,,,
4.819708085,1.411845626,1509568982,0.019999981,0.468562914,0.057004727,,,,
5.176297645,1.486768211,1509568982,0.019999981,0.35658956,0.074922584,,,,
4.892574314,1.035153589,1509568982,0.019950151,0.28372333,0.451614622,,,,
4.938224821,1.020231609,1509568982,0.021359921,0.045650507,0.01492198,,,,
5.216125248,0.979064913,1509568982,0.018719912,0.277900426,0.041166696,,,,
5.610979783,0.621961266,1509568982,0.020020008,0.394854535,0.357103647,,,,
5.40008348,0.774486152,1509568982,0.022510052,0.210896303,0.152524886,,,,
4.823459279,0.58403605,1509568982,0.019999981,0.576624201,0.190450101,,,,
5.60822116,0.696252737,1509568982,0.018729925,0.784761881,0.112216687,,,,
5.497337079,0.562803262,1509568982,0.020020008,0.110884081,0.133449476,,,,
4.861289105,0.33906575,1509568982,0.019980192,0.636047974,0.223737511,,,,
5.278040823,0.187939975,1509568982,0.019999981,0.416751718,0.151125776,,,,
5.529277256,0.24457623,1509568982,0.019999981,0.251236433,0.056636256,,,,
5.14193678,0.451852038,1509568982,0.020009995,0.387340475,0.207275808,,,,
5.110897474,0.659147213,1509568982,0.021239996,0.031039306,0.207295175,,,,
5.188053017,0.698317703,1509568982,0.020119905,0.077155543,0.03917049,,,,
5.545004041,0.622843727,1509568982,0.021080017,0.356951025,0.075473976,,,,
5.154209529,1.13250519,1509568982,0.018779993,0.390794512,0.509661464,,,,
5.013853235,1.284637357,1509568982,0.020120144,0.140356294,0.152132166,,,,
5.076245589,1.544787829,1509568982,0.019979954,0.062392353,0.260150472,,,,
5.340495273,1.645439406,1509568982,0.019939899,0.264249684,0.100651577,,,,
5.184314704,1.639063874,1509568982,0.021189928,0.156180569,0.006375532,,,,
5.213902798,1.882823229,1509568982,0.020000219,0.029588095,0.243759355,,,,
4.494396282,1.916924387,1509568982,0.020009995,0.719506516,0.034101157,,,,
4.821882877,2.203439563,1509568982,0.020009995,0.327486595,0.286515177,,,,
5.178079427,2.466813163,1509568982,0.021259785,0.35619655,0.2633736,,,,
4.78548499,2.485191833,1509568982,0.02011013,0.392594436,0.018378671,,,,
4.679357678,2.844767776,1509568982,0.018610001,0.106127313,0.359575942,,,,
4.60937592,2.958827336,1509568983,0.031389952,0.069981758,0.11405956,,,,
4.886492669,3.141586629,1509568983,0.01989007,0.277116749,0.182759293,,,,
4.396195733,3.263274136,1509568983,0.019989967,0.490296936,0.121687507,,,,
4.287024315,3.470527423,1509568983,0.019989967,0.109171418,0.207253287,,,,
4.314743522,3.704609299,1509568983,0.020009995,0.027719207,0.234081876,,,,
4.635506283,3.724103402,1509568983,0.020120144,0.320762761,0.019494104,,,,
4.252646524,4.130282058,1509568983,0.022349834,0.382859759,0.406178656,,,,
4.35825577,4.563118463,1509568983,0.018769979,0.105609246,0.432836405,,,,
4.001423604,5.095301237,1509568983,0.019999981,0.356832167,0.532182774,,,,
4.173847268,5.061596126,1509568983,0.020169973,0.172423664,0.033705111,,,,
4.349638335,5.00495482,1509568983,0.019840002,0.175791067,0.056641306,,,,
3.635481259,5.191694174,1509568983,0.019990206,0.714157076,0.186739354,,,,
3.637585298,5.421056515,1509568983,0.020009995,0.002104039,0.229362341,,,,
3.858607223,5.587923719,1509568983,0.020129919,0.221021925,0.166867204,,,,
3.319803265,5.329319079,1509568983,0.019860029,0.538803958,0.25860464,,,,
3.678183518,5.413110374,1509568983,0.021369934,0.358380254,0.083791295,,,,
3.350099348,5.530334314,1509568983,0.019999981,0.32808417,0.11722394,,,,
3.03371063,5.487232696,1509568983,0.020030022,0.316388718,0.043101618,,,,
2.927276408,5.806026359,1509568983,0.01996994,0.106434222,0.318793662,,,,
2.710716874,5.456947916,1509568983,0.022500038,0.216559534,0.349078443,,,,
2.46239021,5.181977229,1509568983,0.019999981,0.248326664,0.274970687,,,,
2.673286626,5.172497395,1509568983,0.019999981,0.210896416,0.009479834,,,,
2.8183755,4.954153412,1509568983,0.020040035,0.145088873,0.218343983,,,,
2.356750627,4.975404802,1509568983,0.021190166,0.461624872,0.02125139,,,,
2.033154429,4.798503082,1509568983,0.021159887,0.323596199,0.17690172,,,,
2.351773839,4.467544754,1509568983,0.019979954,0.318619411,0.330958328,,,,
1.890180606,4.456827851,1509568983,0.028880119,0.461593233,0.010716902,,,,
1.999353039,4.027889464,1509568983,0.019999981,0.109172433,0.428938387,,,,
1.678037622,4.164077146,1509568983,0.022510052,0.321315417,0.136187682,,,,
1.821888222,3.940941897,1509568983,0.027559996,0.1438506,0.223135249,,,,
1.323183513,4.020832371,1509568983,0.02125001,0.498704709,0.079890473,,,,
1.573867348,4.040095963,1509568983,0.018759966,0.250683835,0.019263592,,,,
1.357518654,3.923304649,1509568983,0.021169901,0.216348694,0.116791314,,,,
1.321515571,3.946153964,1509568983,0.019989967,0.036003083,0.022849315,,,,
1.320688851,4.014034126,1509568983,0.020009995,0.00082672,0.067880162,,,,
1.179577148,3.975819974,1509568983,0.021120071,0.141111703,0.038214152,,,,
1.248187664,4.157062776,1509568983,0.018869877,0.068610516,0.181242801,,,,
1.033036853,4.507763244,1509568983,0.020000219,0.215150811,0.350700468,,,,
0.356336341,4.51914121,1509568983,0.020009995,0.676700512,0.011377966,,,,
0.424498971,4.797240166,1509568983,0.02125001,0.06816263,0.278098956,,,,
-0.182534344,4.961182431,1509568983,0.019999981,0.607033316,0.163942265,,,,
0.209153897,5.099373466,1509568983,0.020020008,0.391688241,0.138191034,,,,
-0.253435966,5.183496921,1509568983,0.019939899,0.462589863,0.084123455,,,,
-0.504551046,5.392113216,1509568983,0.020050049,0.251115079,0.208616295,,,,
-0.828148753,5.795089163,1509568983,0.020050049,0.323597708,0.402975947,,,,
-1.326500169,5.751634828,1509568983,0.019929886,0.498351416,0.043454334,,,,
-1.292840366,6.037646278,1509568983,0.022540092,0.033659803,0.28601145,,,,
-1.61154433,6.197761083,1509568983,0.01996994,0.318703964,0.160114805,,,,
-2.010684863,6.646306678,1509568983,0.018749952,0.399140534,0.448545595,,,,
-2.183106377,6.539004596,1509568984,0.019989967,0.172421514,0.107302082,,,,
-1.722502779,6.452765333,1509568984,0.020009995,0.460603598,0.086239263,,,,
-1.792263435,6.598807769,1509568984,0.019999981,0.069760656,0.146042435,,,,
-1.935405149,6.937872642,1509568984,0.019980192,0.143141714,0.339064873,,,,
-2.399281544,7.401150438,1509568984,0.021259785,0.463876395,0.463277796,,,,
-2.006364507,7.460306366,1509568984,0.020000219,0.392917037,0.059155928,,,,
-2.6835538,7.591156907,1509568984,0.019999981,0.677189293,0.130850541,,,,
-2.15421195,7.848220496,1509568984,0.020009995,0.52934185,0.257063589,,,,
-1.97341835,8.093246573,1509568984,0.019919872,0.1807936,0.245026077,,,,
