-4.593142360045702 -17.908900894701063 1510249646.819238
-4.593142360045702 -17.908900894701063 1510249646.836737
-5.601007742479961 -18.053823724221036 1510249646.856773
-5.464011777839351 -18.021428112372668 1510249646.876804
-5.679084284643357 -17.66387743383248 1510249646.896802
-5.857370697960606 -17.837773254890966 1510249646.919295
-5.919180495887607 -17.666980081706647 1510249646.937991
-5.382238098996213 -17.766313852131955 1510249646.958056
-5.3225640221264 -17.757880490975346 1510249646.979305
-5.14729694487871 -17.699014600776874 1510249646.999303
-4.4725183624834965 -18.731959710335666 1510249647.019301
-4.155486214597592 -19.15394250243648 1510249647.039304
-3.663870207159833 -19.480010058632857 1510249647.059279
-3.948530052279316 -19.72654169150741 1510249647.080572
-3.938535864827423 -21.026920859929547 1510249647.110542
-3.8315893449573233 -21.035047491479357 1510249647.130543
-4.545750705820289 -21.618904802604252 1510249647.150544
-4.7921550833342295 -21.492892443852362 1510249647.170554
-5.172969845440748 -21.456077265600104 1510249647.191815
-6.190282793611595 -21.852957063030054 1510249647.211813
-6.349963157487206 -21.97245706185163 1510249647.231751
-6.69656436307496 -22.07564554634903 1510249647.251803
-7.468033597595279 -22.008148870025895 1510249647.27305
-8.197668342702483 -22.088047438538688 1510249647.29305
-8.891358132069131 -22.559448080991547 1510249647.31305
-9.149528345148033 -22.83171074195651 1510249647.334289
-8.926134916157938 -23.09726732541764 1510249647.353041
-9.32956457360174 -23.864853063758204 1510249647.385553
-9.088516413711702 -24.080221202848936 1510249647.404341
-9.390522754800962 -24.65214508661863 1510249647.424299
-9.121917625977877 -25.026465765761877 1510249647.4443
-9.26395166357886 -25.440928608428646 1510249647.466813
-9.424538478693716 -25.531590882232752 1510249647.486815
-9.45674052336395 -25.84122335255443 1510249647.505561
-9.302653273136139 -26.180258918722643 1510249647.525563
-9.553605234992052 -26.44048510451579 1510249647.545585
-9.941862370822195 -26.581167635839876 1510249647.565578
-10.50679001437766 -26.917864347996687 1510249647.588055
-10.619045070547363 -27.622440201380453 1510249647.608053
-10.964048289784994 -28.019390911338785 1510249647.6293
-10.945296478074443 -28.01034964926255 1510249647.648054
-11.26526590543116 -28.18940456896975 1510249647.668077
-11.276299471039716 -28.401508185923564 1510249647.687978
-11.179199332601241 -28.960461021296307 1510249647.708053
-10.784401067944954 -28.99266444353797 1510249647.728056
-10.216693975598806 -29.12222419329184 1510249647.750554
-9.817439284009135 -29.289802584671037 1510249647.770566
-9.44082366404316 -29.184197047434576 1510249647.7893
-9.039458574630903 -29.493136193862316 1510249647.810491
-8.144975899021627 -30.271904394747974 1510249647.839241
-7.616689441294954 -30.092581560270823 1510249647.860517
-6.581911039574574 -30.484218130080585 1510249647.8818
-6.660669114246668 -30.78263148217971 1510249647.901775
-6.265385414053216 -31.24691262333665 1510249647.922985
-6.1671564642311765 -31.56011430572296 1510249647.943037
-6.0764441933873465 -31.725982963051248 1510249647.963046
-5.203812457825777 -32.38734222989509 1510249647.983051
-5.159446861405836 -32.61627965009303 1510249648.015591
-4.920372816352791 -33.187079804993715 1510249648.034307
-4.60986119699137 -33.123029156935246 1510249648.053035
-3.5894871742830152 -33.69312606269204 1510249648.073054
-3.4491690387122174 -33.31456097336958 1510249648.093042
-3.6650116142080282 -32.86647240202048 1510249648.11305
-3.503466555100684 -32.802261781536124 1510249648.135541
-3.434995265837204 -33.26726758479105 1510249648.154296
-3.0783855223641967 -33.29916825713882 1510249648.171796
-3.0453184615033466 -33.026455208501254 1510249648.191793
-3.420847501730787 -32.743838421092946 1510249648.211807
-3.0851600425952848 -32.75034383975527 1510249648.245561
-3.009868076339227 -32.474977525863444 1510249648.266793
-3.1448061791945165 -32.396253897827755 1510249648.288045
-3.837723165570092 -32.158900561576765 1510249648.306793
-3.6254432783867006 -31.954912989183637 1510249648.328046
-3.2063269200875286 -31.686820490028172 1510249648.348029
-3.459700459066412 -31.624515067560754 1510249648.368039
-3.257588562315294 -31.796752958011094 1510249648.388048
-2.8350040128478793 -31.812881736783247 1510249648.408032
-3.3633057168568525 -32.11445351380019 1510249648.428
-3.7912753109641124 -32.612007758866014 1510249648.449295
-4.142626357402889 -33.378460955328954 1510249648.469295
-4.431764769501159 -34.04359935702266 1510249648.490544
-4.604610966477328 -34.424876119826806 1510249648.510528
-4.959811648919204 -34.60472970795998 1510249648.531793
-4.581137119182836 -34.58897140446404 1510249648.550536
-4.27942533732647 -34.925042532966415 1510249648.570532
-3.6493545440980952 -35.24452287793556 1510249648.59053
-3.2922351062745996 -34.85458242898435 1510249648.611866
-3.5417323355901864 -34.78996108243065 1510249648.631922
-3.4558348678717365 -34.6669610115936 1510249648.653012
-3.07206655332933 -35.26829340648742 1510249648.673035
-3.137175384715335 -35.185620197630136 1510249648.69429
-3.420151788452401 -35.28084325853957 1510249648.725538
-3.7961778337162517 -35.31079628213575 1510249648.744293
-4.15083160557906 -35.2338592324607 1510249648.764314
-3.977523875547518 -34.99984602399445 1510249648.794285
-4.393579847689506 -35.08741253371879 1510249648.815514
-5.067844153182343 -34.00081376094155 1510249648.835476
-5.349587028465932 -32.66176334742818 1510249648.855529
-5.429912055825267 -31.928287752035356 1510249648.875533
-5.756722001229734 -31.143077913783493 1510249648.895539
-6.122598536490319 -29.970182139690774 1510249648.925536
-6.239128834425644 -29.494009511514623 1510249648.945539
-5.560270919565675 -28.581100930855424 1510249648.965528
-5.477469148283664 -28.415864630212837 1510249648.989304
-5.334964997365978 -27.69652712484847 1510249649.016815
-4.831377648082334 -27.26436851312976 1510249649.036827
-4.501226207242601 -26.64300874700672 1510249649.058028
-3.8693482962342194 -25.851251768195073 1510249649.088038
-3.2036261307103135 -25.71850913059778 1510249649.108023
-2.8872459149562317 -25.91780648386391 1510249649.129295
-2.6027584574452276 -25.774518546511388 1510249649.149284
-2.7491702057610437 -26.045590800859365 1510249649.170526
-2.561573832226213 -26.160706576996628 1510249649.190549
-2.1084912199936676 -26.303194254287188 1510249649.210573
-2.7694827677874514 -26.189427309117402 1510249649.231801
-2.4690990187505015 -26.34997893521463 1510249649.250516
-2.288859443121789 -25.76014780874655 1510249649.284281
-1.7272563117060933 -25.33193421082772 1510249649.303046
-1.3060290237484522 -25.11536402898509 1510249649.321796
-0.5768312137344227 -25.883063091651636 1510249649.341794
-0.3650524284944095 -25.9417156301712 1510249649.361806
-0.4028284431761002 -25.858045022078805 1510249649.38306
-0.32946777616070144 -25.99335890272233 1510249649.404222
0.198196885064691 -27.086388492069087 1510249649.425536
-0.013098423918097835 -27.46150380751941 1510249649.445524
0.3412093981524526 -27.862405004811414 1510249649.464249
0.34057344104216625 -27.843531990396706 1510249649.485514
0.23617171454495678 -28.078542590324275 1510249649.506904
0.20197377918118986 -28.443120408021034 1510249649.525511
0.06441849257021266 -28.673414206214726 1510249649.546777
0.028127031792979495 -28.383430784948896 1510249649.565546
-0.39325009599557786 -27.939607804811175 1510249649.586796
0.12950555103997963 -27.915894438239746 1510249649.606794
-0.22194242664339273 -27.933170176447646 1510249649.629257
-0.2923970018206548 -28.1458397348923 1510249649.649295
-0.5317393353082407 -28.31872934032263 1510249649.668009
-0.2542214236343029 -28.170267911372502 1510249649.688035
-0.500163042135206 -28.0351065103666 1510249649.709214
-0.5372897127538356 -27.429927483574403 1510249649.728038
-0.1866307884155802 -27.348113881676635 1510249649.74928
0.09233435186172322 -27.705881665633573 1510249649.770501
-0.07875705016168567 -27.604132132818595 1510249649.78923
-0.6705849229313378 -28.207204987053874 1510249649.809292
-0.14529419009284902 -28.277460686281085 1510249649.829283
0.5528008188119263 -28.443973189325913 1510249649.850568
0.6937953510316105 -28.74824071411279 1510249649.869271
0.38010760869267346 -29.14095739165718 1510249649.890521
0.9392827427334246 -29.14035613969732 1510249649.910523
0.8007379382893381 -29.60399418076709 1510249649.930527
1.256222757882659 -29.763326728118788 1510249649.950524
0.6641045203427531 -30.483794773952347 1510249649.980527
1.222345540015413 -30.429364821292314 1510249650.001757
1.2586251043759413 -30.549221352868344 1510249650.023005
1.0497619989093554 -30.881858210084584 1510249650.051781
1.6799772147592176 -31.137965579474983 1510249650.071762
1.575269644624568 -31.15355696527249 1510249650.094277
1.086088382224201 -31.425219032686208 1510249650.113007
1.4718853410747768 -31.529885496809236 1510249650.133016
1.3339585575109467 -32.41813985400447 1510249650.154251
1.1942991913143457 -32.50195173326661 1510249650.176771
0.8096541075669481 -32.44659097246315 1510249650.195508
0.6347761997197754 -32.553563435050805 1510249650.215539
1.1568447178524939 -31.952794874735623 1510249650.235449
0.562884561918819 -31.487782349311022 1510249650.256897
0.6659654533723924 -31.385023362336877 1510249650.276801
