8.004452618040128 0.19603318548195725 1510937580.686527
7.910626011451593 0.42799629083798113 1510937580.704008
7.701772429797109 0.7417097108019086 1510937580.725208
7.845285288419322 0.9818131563095552 1510937580.745199
7.8765586272152195 1.0804460597635503 1510937580.765198
7.725770077144735 1.0010370645175624 1510937580.785205
8.009368871075422 1.2108384208058252 1510937580.806496
7.782880041306289 1.2930550172274784 1510937580.826542
7.826309272884657 1.3947564279081786 1510937580.847697
8.021157533490115 1.4156473290819975 1510937580.867779
7.747523151709478 1.3337984782335706 1510937580.887747
8.088628114825987 1.1919568331489887 1510937580.907765
8.034011568267111 1.1016132221829034 1510937580.927762
7.802757334065179 1.081076184351652 1510937580.950228
7.999315217251717 0.9206788411322576 1510937580.968972
8.103701357465965 0.7175509175375521 1510937580.988974
8.056245993410746 0.568244702067442 1510937581.010227
7.9429082793086705 0.3062466307887902 1510937581.028954
7.9398756839324305 0.12518671982112384 1510937581.048966
8.248161990252536 -0.3786883604335838 1510937581.068949
7.954180420257644 -0.650000544252352 1510937581.090262
8.170149274152644 -0.8013504769974281 1510937581.110283
8.207494378143421 -1.2041221343434219 1510937581.130278
8.304257464716596 -1.596610492342341 1510937581.15026
8.29391192601249 -1.6549738044988271 1510937581.170206
8.358610008795928 -1.9078288727436905 1510937581.191456
8.326368473040118 -2.009247039074738 1510937581.211494
8.615417727957128 -2.402829621260769 1510937581.23146
8.626790842720933 -2.35071284936223 1510937581.252704
8.297442404076977 -2.5551906715075208 1510937581.272722
8.507575681924495 -2.666247803205622 1510937581.292724
8.53336003808351 -2.819090554107378 1510937581.312737
8.661850511405142 -2.888466021998797 1510937581.335228
8.712188236627679 -2.956695819805245 1510937581.353974
8.460568173058448 -3.086075239151273 1510937581.373968
8.801937375867436 -3.105664056731354 1510937581.395201
8.884371365964213 -2.951205067454988 1510937581.415199
8.543300249474004 -3.068161725883302 1510937581.446472
8.653871579106617 -3.0065122109182774 1510937581.466501
8.818740848396233 -2.9500285013269387 1510937581.486469
8.829608440586348 -3.038192940797737 1510937581.506516
8.754842873466115 -2.897813395347357 1510937581.539003
8.61574285098215 -2.9662733507099266 1510937581.557728
8.500375876062897 -2.8654167605016894 1510937581.577768
8.69370390772279 -2.806020173288673 1510937581.597754
8.54582300163878 -2.827310849747222 1510937581.617755
8.424805708408414 -2.6038431036680247 1510937581.639006
8.427871441184772 -2.524289026430307 1510937581.659107
