X Position,Y Position,Time,_T,_X Pos,_Y Pos,,,,
-78.6649205,36.03332117,1509043998,,,,,Total Samples:,,5547
-79.00234591,36.56512046,1509043998,0.028729916,0.337425402,0.531799288,,Total X Distance:,,2176.532249
-79.14663695,36.01771736,1509043999,0.018729925,0.144291042,0.547403098,,Total Y Distance:,,1964.998012
-79.43564826,36.22650434,1509043999,0.020020008,0.289011308,0.208786982,,Total Time:,,120.96246
-80.04434081,36.09177321,1509043999,0.019989967,0.608692551,0.134731135,,Avg Sampling Rate:,,45.85720231
-80.45369698,36.02989251,1509043999,0.032550097,0.409356171,0.061880696,,Total Distance,,4141.530261
-80.95665807,35.80742709,1509043999,0.018610001,0.50296109,0.222465423,,,,
-80.54054546,35.69350579,1509043999,0.022490025,0.416112609,0.113921301,,,,
-80.78270603,35.45359857,1509043999,0.019999981,0.242160568,0.23990722,,,,
-81.02055936,35.49898449,1509043999,0.018889904,0.237853332,0.045385916,,,,
-81.68630814,35.55108386,1509043999,0.020169973,0.665748782,0.052099378,,,,
-80.92722256,35.12918238,1509043999,0.022270203,0.759085576,0.421901482,,,,
-80.48055131,35.29122663,1509043999,0.030009985,0.446671251,0.162044252,,,,
-80.64238617,35.20349624,1509043999,0.030009985,0.16183486,0.087730398,,,,
-79.95762425,35.47407069,1509043999,0.019989967,0.684761927,0.270574454,,,,
-79.65018351,35.30953618,1509043999,0.019999981,0.307440737,0.164534511,,,,
-79.78232055,35.23189039,1509043999,0.021300077,0.132137039,0.07764579,,,,
-79.22930985,35.55518023,1509043999,0.032480001,0.553010703,0.323289842,,,,
-79.0130452,35.76762367,1509043999,0.01884985,0.216264645,0.212443443,,,,
-78.73316779,35.88468942,1509043999,0.019970179,0.279877415,0.117065747,,,,
-78.75305089,36.45921838,1509043999,0.021159887,0.019883102,0.574528958,,,,
-78.90567292,36.37137555,1509043999,0.021270037,0.152622036,0.08784283,,,,
-78.98415094,36.10580271,1509043999,0.018679857,0.078478011,0.265572836,,,,
-79.54314743,36.78530012,1509043999,0.021210194,0.558996497,0.679497409,,,,
-79.36758763,36.7402032,1509043999,0.020039797,0.175559797,0.045096921,,,,
-79.29994137,37.81976811,1509043999,0.027580023,0.067646267,1.079564905,,,,
-79.40513686,37.99928259,1509043999,0.021310091,0.105195488,0.179514484,,,,
-78.9165948,38.02421282,1509043999,0.018759966,0.488542051,0.024930235,,,,
-79.59365808,38.15807238,1509043999,0.025010109,0.677063276,0.133859556,,,,
-80.08102521,37.8915529,1509043999,0.018610001,0.487367127,0.266519484,,,,
-79.98031307,38.14245927,1509043999,0.017519951,0.100712136,0.250906375,,,,
-80.71415278,38.26302249,1509043999,0.020129919,0.733839705,0.120563216,,,,
-79.56099376,37.93354482,1509043999,0.019860029,1.15315902,0.329477669,,,,
-80.73587376,37.83313642,1509043999,0.021219969,1.174880001,0.100408397,,,,
-80.98475937,37.73084088,1509043999,0.020020008,0.248885615,0.102295545,,,,
-80.76387273,37.12422707,1509043999,0.020009995,0.220886645,0.606613806,,,,
-81.02671478,37.36184945,1509043999,0.030050039,0.262842057,0.237622378,,,,
-81.05334377,36.88976975,1509043999,0.022589922,0.026628988,0.472079695,,,,
-81.22921616,36.71015393,1509043999,0.018620014,0.175872389,0.179615822,,,,
-81.24340201,36.01752266,1509043999,0.019999981,0.014185845,0.692631269,,,,
-80.93001921,36.25535442,1509043999,0.020009995,0.313382793,0.237831754,,,,
-81.09738435,35.68017042,1509043999,0.0213902,0.167365136,0.575184,,,,
-81.70763398,35.45184745,1509043999,0.019889832,0.610249632,0.228322969,,,,
-81.17208213,35.08557868,1509043999,0.021160126,0.535551852,0.366268771,,,,
-81.68406373,35.26243245,1509043999,0.01887989,0.511981607,0.176853773,,,,
-81.26737557,34.50585139,1509043999,0.022420168,0.416688166,0.756581059,,,,
-81.14936123,34.38390002,1509043999,0.018709898,0.118014334,0.121951374,,,,
-81.26616771,33.99993633,1509043999,0.019999981,0.116806472,0.383963689,,,,
-81.25565097,33.66735737,1509044000,0.021260023,0.010516739,0.332578958,,,,
-81.3553897,33.46669125,1509044000,0.018869877,0.099738731,0.200666117,,,,
-81.3483718,33.57774113,1509044000,0.022380114,0.007017898,0.111049877,,,,
-81.16691566,32.82866342,1509044000,0.018889904,0.18145614,0.749077713,,,,
-81.61672782,32.92937317,1509044000,0.021229982,0.449812159,0.100709754,,,,
-81.66686404,32.7439135,1509044000,0.019860029,0.050136217,0.185459671,,,,
-81.5174363,32.45204585,1509044000,0.020130157,0.149427731,0.291867654,,,,
-81.80371851,32.31626783,1509044000,0.021299839,0.286282202,0.135778019,,,,
-81.30574347,32.2415666,1509044000,0.023710012,0.497975034,0.074701229,,,,
-81.83332929,31.74114891,1509044000,0.026260138,0.527585819,0.500417688,,,,
