-2.4548153643,34.4006978466,1506366801.2874,Time,X,Y
6.56198806,33.3861286492,1506366815.21524,0.020001173,0.3523275551,0.105427893
6.4130351145,32.9464706528,1506366815.23524,0.0199999809,0.1489529455,0.4396579964
6.6925530722,33.2047484899,1506366815.2565,0.0212550163,0.2795179578,0.2582778371
6.7449322048,33.132074126,1506366815.27647,0.0199759007,0.0523791325,0.0726743639
6.6978991249,33.3707277432,1506366815.30651,0.0300340652,0.0470330798,0.2386536172
6.6132218823,33.769299653,1506366815.32651,0.020004034,0.0846772427,0.3985719098
6.8412210162,34.1714377415,1506366815.34659,0.0200748444,0.2279991339,0.4021380885
6.8183528691,34.5997472938,1506366815.36774,0.0211551189,0.0228681471,0.4283095524
6.776814164,34.8218566587,1506366815.38774,0.0200009346,0.0415387051,0.2221093648
5.9671254416,36.0852404969,1506366815.40775,0.0200080872,0.8096887223,1.2633838382
5.8820987074,36.7690216396,1506366815.42774,0.0199899673,0.0850267343,0.6837811427
5.671761681,37.2833572087,1506366815.44775,0.0200128555,0.2103370263,0.5143355691
5.375747029,37.7327386214,1506366815.469,0.0212430954,0.296014652,0.4493814127
5.8999634813,37.7650661777,1506366815.489,0.0199980736,0.5242164523,0.0323275563
5.7553422324,37.6222512383,1506366815.50899,0.0199959278,0.1446212489,0.1428149394
6.0704794557,37.9168272517,1506366815.52905,0.020056963,0.3151372233,0.2945760134
6.5945058362,37.5288193006,1506366815.559,0.0299501419,0.5240263805,0.3880079511
6.7725435281,37.4735765065,1506366815.58774,0.0287427902,0.1780376919,0.0552427941
6.4788784859,37.2302540461,1506366815.61024,0.0225021839,0.2936650422,0.2433224605
6.7164060145,37.0870138205,1506366815.63025,0.0200018883,0.2375275286,0.1432402255
6.5577753555,36.748501882,1506366815.65024,0.0199959278,0.158630659,0.3385119385
6.1785974395,36.6406591824,1506366815.6715,0.0212590694,0.379177916,0.1078426996
6.0224320587,36.0978256794,1506366815.69149,0.019990921,0.1561653808,0.542833503
6.2814158268,35.7743962074,1506366815.71158,0.0200870037,0.2589837681,0.323429472
6.1189555284,34.9293996369,1506366815.73149,0.0199110508,0.1624602984,0.8449965706
5.5873549742,34.2595225443,1506366815.75149,0.0199999809,0.5316005542,0.6698770925
5.5198884052,34.1820911453,1506366815.77149,0.0199980736,0.067466569,0.077431399
5.5226166473,33.6705202845,1506366815.79274,0.0212569237,0.0027282421,0.5115708608
5.1092219855,32.7854000012,1506366815.81274,0.0199999809,0.4133946618,0.8851202833
4.9308059114,32.7066662506,1506366815.83272,0.0199770927,0.1784160741,0.0787337506
5.0121288202,32.1569169221,1506366815.85275,0.020031929,0.0813229088,0.5497493284
4.8351863614,31.7910779825,1506366815.87273,0.0199811459,0.1769424588,0.3658389397
4.7135172336,31.2324313077,1506366815.89278,0.0200469494,0.1216691278,0.5586466747
4.7101085039,31.0715101972,1506366815.91399,0.0212070942,0.0034087297,0.1609211105
4.6400436339,30.8920918954,1506366815.93399,0.0199999809,0.07006487,0.1794183019
4.8920065197,30.8343239868,1506366815.95399,0.0200028419,0.2519628858,0.0577679086
4.9440037378,30.5390681532,1506366815.97399,0.0199980736,0.0519972181,0.2952558337
5.1432827162,30.5014860489,1506366815.9941,0.020113945,0.1992789783,0.0375821042
5.2255928555,30.2522052718,1506366816.01399,0.0198910236,0.0823101394,0.2492807771
5.3299002961,30.2047237814,1506366816.03397,0.0199739933,0.1043074405,0.0474814904
6.0346237598,29.9376331873,1506366816.05524,0.021269083,0.7047234638,0.2670905941
6.3882790972,29.9752517699,1506366816.07532,0.0200810432,0.3536553374,0.0376185825
6.7605118085,29.8835133369,1506366816.09525,0.0199308395,0.3722327113,0.091738433
7.0200019691,29.5554502623,1506366816.11524,0.0199871063,0.2594901606,0.3280630746
7.490262954,28.6595373948,1506366816.13524,0.0200078487,0.470260985,0.8959128675
7.8655806142,28.1698533342,1506366816.1565,0.0212540627,0.3753176601,0.4896840606
8.3674653034,27.4978391836,1506366816.1765,0.0199980736,0.5018846893,0.6720141506
8.2523370022,27.0483883833,1506366816.19648,0.0199859142,0.1151283013,0.4494508003
8.5708132595,26.6288450004,1506366816.21651,0.0200300217,0.3184762573,0.4195433829
8.3506321044,26.2356505327,1506366816.23647,0.0199549198,0.220181155,0.3931944677
8.5037920136,26.1813804728,1506366816.25777,0.02130723,0.1531599092,0.0542700599
8.221230128,26.3468454052,1506366816.27777,0.019993782,0.2825618856,0.1654649324
8.1136260983,26.3018003113,1506366816.2978,0.0200300217,0.1076040297,0.0450450939
8.0977041704,26.3862922045,1506366816.3178,0.0199990273,0.0159219279,0.0844918932
7.9814931203,26.5409948446,1506366816.33787,0.0200691223,0.1162110501,0.1547026401
7.9820980147,26.7767283899,1506366816.35784,0.0199708939,0.0006048944,0.2357335453
7.8458787388,27.1176113988,1506366816.37899,0.0211520195,0.1362192759,0.3408830089
7.3968685341,27.3727333322,1506366816.39899,0.0199971199,0.4490102047,0.2551219334
7.4768690381,27.5439779506,1506366816.419,0.0200099945,0.0800005039,0.1712446184
7.1679696203,27.6196621802,1506366816.43903,0.02003479,0.3088994177,0.0756842296
6.8861087416,27.8723705127,1506366816.45899,0.0199551582,0.2818608787,0.2527083325
6.7235785121,28.4911454781,1506366816.47899,0.0200018883,0.1625302295,0.6187749654
6.6303726562,28.666318449,1506366816.50028,0.0212960243,0.0932058559,0.1751729709
6.19442197,29.0542182464,1506366816.52026,0.019972086,0.4359506863,0.3878997974
6.3138486383,29.3663262528,1506366816.54027,0.020015955,0.1194266684,0.3121080064
5.5397680984,30.0666524189,1506366816.56275,0.0224740505,0.77408054,0.7003261661
5.4089257983,30.7825312598,1506366816.58151,0.0187618732,0.1308423001,0.7158788409
5.6519449762,30.8579019526,1506366816.60151,0.0199990273,0.2430191779,0.0753706928
5.6578638438,30.7983524341,1506366816.6216,0.0200941563,0.0059188676,0.0595495185
5.2784714672,30.5830621273,1506366816.64276,0.0211558342,0.3793923766,0.2152903068
5.308442941,30.7633004521,1506366816.66274,0.0199820995,0.0299714738,0.1802383248
5.2547532405,30.5648610303,1506366816.68288,0.0201380253,0.0536897005,0.1984394218
5.3082371849,30.621591671,1506366816.70272,0.0198400021,0.0534839444,0.0567306407
5.769311546,30.2703229622,1506366816.72274,0.0200209618,0.461074361,0.3512687088
5.2829452308,30.1179665626,1506366816.74272,0.0199849606,0.4863663151,0.1523563996
5.5163933919,29.8876803401,1506366816.764,0.0212750435,0.2334481611,0.2302862225
5.7029751364,29.5788665936,1506366816.78391,0.0199079514,0.1865817445,0.3088137466
5.931327544,28.8724139886,1506366816.80401,0.0201020241,0.2283524076,0.706452605
5.8350650566,28.4101686997,1506366816.824,0.0199918747,0.0962624874,0.4622452889
5.8645579866,27.8964863681,1506366816.84411,0.0201101303,0.0294929301,0.5136823316
5.8928490143,27.4150388319,1506366816.88032,0.0362050533,0.0282910276,0.4814475362
6.3804992345,26.2821742387,1506366816.9053,0.0249860287,0.4876502202,1.1328645932
6.2617104746,26.074739524,1506366816.92649,0.0211868286,0.1187887599,0.2074347147
6.1294450289,26.0739015226,1506366816.94647,0.0199801922,0.1322654456,0.0008380014
6.3455515571,25.9413813954,1506366816.96773,0.0212628841,0.2161065282,0.1325201272
6.1852360705,26.072059715,1506366816.98652,0.0187849998,0.1603154865,0.1306783196
5.8781390232,25.8992576691,1506366817.00652,0.0200059414,0.3070970473,0.1728020459
6.4165218087,25.8796375611,1506366817.0278,0.021281004,0.5383827854,0.0196201079
6.3158242936,26.2826995851,1506366817.04912,0.0213179588,0.100697515,0.403062024
6.3385683213,26.6160288086,1506366817.06776,0.0186359882,0.0227440276,0.3333292235
6.0732564209,27.0284433342,1506366817.08775,0.01998806,0.2653119004,0.4124145255
6.3019692547,27.1593604388,1506366817.11027,0.0225231647,0.2287128338,0.1309171047
6.5462911473,27.6901818625,1506366817.12914,0.0188698769,0.2443218926,0.5308214237
6.217025353,28.1045794155,1506366817.14918,0.0200469494,0.3292657943,0.4143975529
6.422317392,28.2595233551,1506366817.16916,0.019974947,0.205292039,0.1549439396
6.2592131108,28.3664574694,1506366817.18917,0.0200052261,0.1631042812,0.1069341142
6.3960024984,28.7330762566,1506366817.20912,0.0199518204,0.1367893876,0.3666187872
6.421651875,28.6772859553,1506366817.23029,0.021171093,0.0256493766,0.0557903013
6.3922384223,28.7620010518,1506366817.25029,0.0200009346,0.0294134527,0.0847150964
6.6145308198,28.5758674652,1506366817.27029,0.0199990273,0.2222923975,0.1861335866
6.6379236657,28.6516049334,1506366817.29031,0.0200200081,0.0233928459,0.0757374683
6.4065453336,28.6632920187,1506366817.31028,0.0199670792,0.2313783321,0.0116870853
6.6857123553,28.9285141153,1506366817.33153,0.021258831,0.2791670217,0.2652220965
6.6596103255,28.7702407543,1506366817.3515,0.0199611187,0.0261020298,0.158273361
6.854669838,28.4801902533,1506366817.3715,0.0200018883,0.1950595125,0.290050501
7.0619920562,28.2518839042,1506366817.3915,0.0199990273,0.2073222182,0.228306349
7.603105359,27.6022956227,1506366817.4115,0.0200021267,0.5411133028,0.6495882816
8.5032726964,26.8842373026,1506366817.43151,0.0200068951,0.9001673374,0.71805832
9.7130633366,25.4980474371,1506366817.45275,0.0212440491,1.2097906402,1.3861898655
10.3527189352,24.7009999768,1506366817.47273,0.0199770927,0.6396555986,0.7970474604
10.5428942203,23.968389182,1506366817.49271,0.0199828148,0.1901752852,0.7326107948
10.7605999535,23.7806350915,1506366817.51277,0.0200610161,0.2177057332,0.1877540906
10.8720926394,23.5812279538,1506366817.53273,0.019960165,0.1114926859,0.1994071377
10.3509081919,23.8491645875,1506366817.5541,0.0213718414,0.5211844475,0.2679366337
10.3259573249,23.9802781485,1506366817.5741,0.0200021267,0.024950867,0.131113561
9.8396637619,24.4559769385,1506366817.5941,0.0199990273,0.486293563,0.47569879
9.3937665723,25.3995960765,1506366817.6141,0.0199959278,0.4458971897,0.943619138
8.6188341332,26.3201437991,1506366817.63411,0.0200059414,0.7749324391,0.9205477226
8.2881980555,27.3078180743,1506366817.65522,0.0211160183,0.3306360777,0.9876742752
7.0845544831,28.2480958699,1506366817.67523,0.020004034,1.2036435724,0.9402777956
5.6799957368,30.7367734502,1506366817.69527,0.0200419426,1.4045587463,2.4886775803
5.0303460025,31.7868014229,1506366817.71521,0.0199410915,0.6496497343,1.0500279727
4.7141069564,33.0383900637,1506366817.73523,0.0200259686,0.3162390461,1.2515886409
4.0601758139,34.1466587039,1506366817.75522,0.0199809074,0.6539311425,1.1082686402
3.636966656,34.9918899411,1506366817.77641,0.0211961269,0.4232091579,0.8452312372
3.7421333213,34.8104970618,1506366817.79647,0.020056963,0.1051666654,0.1813928794
3.8773489547,34.6250155186,1506366817.81647,0.0199999809,0.1352156334,0.1854815431
4.0559835643,34.4016422797,1506366817.83648,0.0200099945,0.1786346096,0.2233732389
3.9116559505,34.1446452876,1506366817.85649,0.0200090408,0.1443276139,0.2569969921
4.2882819575,34.1929816304,1506366817.87775,0.0212659836,0.376626007,0.0483363428
4.467017029,33.9075528286,1506366817.89773,0.0199790001,0.1787350715,0.2854288018
4.7174083887,33.7686103751,1506366817.91773,0.0200018883,0.2503913597,0.1389424535
5.110784667,33.1691773161,1506366817.93773,0.0199911594,0.3933762783,0.599433059
5.5708615234,32.7649116979,1506366817.95774,0.0200099945,0.4600768564,0.4042656182
5.8539261243,32.5388412394,1506366817.97773,0.0199918747,0.2830646009,0.2260704585
5.8594688148,32.2396098406,1506366817.99911,0.0213861465,0.0055426905,0.2992313989
6.1626868119,31.245164348,1506366818.01909,0.0199768543,0.3032179971,0.9944454926
6.2167623959,30.983887332,1506366818.04028,0.0211939812,0.054075584,0.2612770159
6.4727012321,30.6611280998,1506366818.05911,0.0188250542,0.2559388363,0.3227592322
6.3192407925,30.210450311,1506366818.0791,0.01998806,0.1534604396,0.4506777889
6.5858320591,29.712034056,1506366818.0991,0.0200030804,0.2665912666,0.498416255
6.2603944367,29.3791962036,1506366818.12026,0.0211629868,0.3254376224,0.3328378524
6.0732100005,29.1722912366,1506366818.14772,0.0274579525,0.1871844362,0.2069049669
6.1712642812,28.5799603091,1506366818.17149,0.0237679482,0.0980542807,0.5923309275
6.3062715668,28.45005754,1506366818.19023,0.0187389851,0.1350072856,0.1299027691
6.2192725229,28.3101630793,1506366818.21025,0.0200219154,0.0869990439,0.1398944608
5.7138207745,27.6278442679,1506366818.23021,0.019960165,0.5054517484,0.6823188114
5.5413753056,27.3081229216,1506366818.25148,0.0212709904,0.1724454689,0.3197213463
5.2400536472,26.9862620203,1506366818.27148,0.0199968815,0.3013216584,0.3218609013
5.6329470236,26.6324427099,1506366818.29148,0.0199999809,0.3928933764,0.3538193103
5.1929401245,26.5081578472,1506366818.31148,0.020004034,0.4400068991,0.1242848627
5.3149198807,26.6200728691,1506366818.3316,0.0201160908,0.1219797562,0.1119150219
5.1386860366,26.8520337883,1506366818.35274,0.0211389065,0.1762338441,0.2319609192
5.2913933691,27.0127585672,1506366818.37271,0.0199761391,0.1527073325,0.1607247788
4.5901091492,27.5652766276,1506366818.39271,0.0200009346,0.7012842199,0.5525180604
4.941610693,27.8059242646,1506366818.41293,0.0202128887,0.3515015439,0.240647637
5.0168533313,28.3999758266,1506366818.43272,0.0197939873,0.0752426383,0.594051562
4.8912040285,28.411774672,1506366818.45273,0.020004034,0.1256493028,0.0117988453
4.7611554361,28.9861355952,1506366818.4741,0.0213701725,0.1300485924,0.5743609232
5.3792902285,29.1826142689,1506366818.49408,0.0199849606,0.6181347924,0.1964786737
4.7111338357,29.4984369749,1506366818.51409,0.0200128555,0.6681563928,0.3158227059
5.1373691148,29.5528480279,1506366818.5341,0.0200061798,0.4262352791,0.054411053
5.4402282643,30.1047731456,1506366818.55409,0.0199949741,0.3028591495,0.5519251177
5.3152850119,30.155746557,1506366818.57415,0.0200529099,0.1249432523,0.0509734115
5.5424954038,30.388057723,1506366818.5941,0.0199489594,0.2272103919,0.2323111659
5.644134716,30.6024231328,1506366818.62535,0.0312571526,0.1016393121,0.2143654098
6.0763862745,30.6565584019,1506366818.64537,0.0200138092,0.4322515585,0.0541352691
6.0637608925,30.6370008042,1506366818.66536,0.0199911594,0.012625382,0.0195575977
6.2687199086,30.6167086005,1506366818.68536,0.0200018883,0.2049590161,0.0202922037
6.5245881062,30.5427524003,1506366818.70661,0.0212450027,0.2558681976,0.0739562001
6.6292695915,30.5220487876,1506366818.7266,0.0199911594,0.1046814853,0.0207036127
6.962254964,30.5184234091,1506366818.7466,0.0200018883,0.3329853724,0.0036253786
7.2283951545,30.6298959796,1506366818.76659,0.0199959278,0.2661401905,0.1114725706
7.298519451,30.5561874309,1506366818.78663,0.0200400352,0.0701242966,0.0737085487
7.4249640269,30.7345381625,1506366818.80785,0.0212130547,0.1264445759,0.1783507316
7.8035394134,30.6826186891,1506366818.82785,0.0200018883,0.3785753865,0.0519194734
8.1349486532,31.0287051132,1506366818.84786,0.0200090408,0.3314092397,0.3460864242
8.3104588222,30.9148964928,1506366818.86784,0.0199849606,0.175510169,0.1138086205
8.2474531329,30.783130615,1506366818.88786,0.0200181007,0.0630056892,0.1317658777
8.2583743422,30.8805775878,1506366818.90784,0.0199820995,0.0109212093,0.0974469728
8.5597958011,30.9269226462,1506366818.9291,0.0212578773,0.3014214589,0.0463450583
8.3276649522,30.9486408715,1506366818.94912,0.0200150013,0.2321308489,0.0217182253
8.1444772049,30.904368581,1506366818.96904,0.0199229717,0.1831877473,0.0442722905
8.4851154992,30.976294285,1506366818.98907,0.0200350285,0.3406382943,0.071925704
8.2040687223,30.6291776692,1506366819.00911,0.0200400352,0.2810467769,0.3471166157
8.2779143426,30.5508569115,1506366819.02909,0.0199768543,0.0738456203,0.0783207577
8.0818927156,30.3838777689,1506366819.05159,0.0225040913,0.196021627,0.1669791427
8.0138508437,30.292785029,1506366819.07035,0.0187520981,0.068041872,0.0910927399
7.859619119,30.1088640051,1506366819.09035,0.0200018883,0.1542317246,0.1839210238
8.0516422358,30.1193131722,1506366819.11032,0.0199739933,0.1920231168,0.010449167
8.0544177213,30.0724021517,1506366819.13036,0.0200400352,0.0027754854,0.0469110205
7.4236134962,30.3811451348,1506366819.15161,0.0212459564,0.6308042251,0.3087429831
7.415081884,30.1568062017,1506366819.1716,0.0199949741,0.0085316121,0.224338933
7.4565760852,30.3091777381,1506366819.19159,0.0199890137,0.0414942012,0.1523715363
7.6122745196,30.3770645989,1506366819.21159,0.0199999809,0.1556984344,0.0678868608
7.3229921557,30.5659721999,1506366819.23164,0.020045042,0.2892823639,0.188907601
7.0891693854,30.216936543,1506366819.25285,0.0212070942,0.2338227703,0.3490356569
6.8711494458,29.9715994025,1506366819.27284,0.0199978352,0.2180199396,0.2453371405
6.6927486693,29.9816348456,1506366819.29282,0.0199761391,0.1784007765,0.0100354431
6.7176009642,30.036952763,1506366819.31293,0.0201098919,0.0248522949,0.0553179174
6.4404222246,29.5980032785,1506366819.33295,0.0200231075,0.2771787396,0.4389494845
6.0313125297,29.6002266444,1506366819.3541,0.021146059,0.4091096949,0.0022233659
5.8197031477,29.4020005795,1506366819.3741,0.0200028419,0.211609382,0.198226065
5.9526766632,29.3928172128,1506366819.3941,0.0199961662,0.1329735155,0.0091833666
5.7774359077,29.3708360291,1506366819.44034,0.0462458134,0.1752407555,0.0219811837
5.2145061877,29.0762480109,1506366819.46534,0.0249969959,0.56292972,0.2945880182
5.3487338998,28.9392993608,1506366819.48534,0.0200002193,0.1342277121,0.1369486501
4.993226164,28.974155858,1506366819.50539,0.0200538635,0.3555077358,0.0348564972
4.8652298469,29.0113781713,1506366819.52663,0.0212390423,0.1279963171,0.0372223133
5.1449926896,28.9935473332,1506366819.54786,0.021228075,0.2797628427,0.0178308381
5.5424836879,28.7694464629,1506366819.56657,0.0187118053,0.3974909982,0.2241008703
5.2394217415,28.7159007893,1506366819.58659,0.0200181007,0.3030619463,0.0535456736
4.9663071644,28.6603022758,1506366819.60657,0.0199770927,0.2731145771,0.0555985136
5.1487607073,28.5895495936,1506366819.62661,0.0200388432,0.1824535429,0.0707526822
5.2253800232,28.7209334896,1506366819.64784,0.0212321281,0.076619316,0.1313838959
5.2512192465,28.7303160648,1506366819.66534,0.0175008774,0.0258392233,0.0093825753
5.0198629742,28.7121920146,1506366819.68534,0.0199971199,0.2313562723,0.0181240502
4.8597555792,28.7185540239,1506366819.70409,0.0187499523,0.160107395,0.0063620093
4.8637953559,28.490438558,1506366819.72903,0.024944067,0.0040397767,0.2281154659
4.96232757,28.7176930267,1506366819.74909,0.020059824,0.0985322141,0.2272544686
4.842543153,28.8513666864,1506366819.76913,0.0200431347,0.119784417,0.1336736597
5.2024205046,28.9586994225,1506366819.7904,0.0212669373,0.3598773516,0.1073327362
5.4816314924,29.0024202033,1506366819.81035,0.0199460983,0.2792109878,0.0437207808
5.6844741179,28.9335702979,1506366819.8304,0.0200548172,0.2028426255,0.0688499054
5.7402821307,29.1641091119,1506366819.85032,0.0199141502,0.0558080128,0.230538814
5.9255754587,29.6688596052,1506366819.87036,0.020045042,0.185293328,0.5047504934
6.1448569228,29.7900131481,1506366819.89163,0.0212709904,0.2192814641,0.1211535428
6.0846958776,30.276584843,1506366819.91289,0.02125597,0.0601610452,0.4865716949
6.6364340121,30.5609089455,1506366819.93164,0.0187499523,0.5517381345,0.2843241025
7.0497722946,30.738996909,1506366819.95163,0.0199959278,0.4133382825,0.1780879635
7.3301443547,30.9968972591,1506366819.97164,0.0200021267,0.2803720601,0.2579003501
7.3074646882,30.8871096351,1506366819.99157,0.0199329853,0.0226796665,0.1097876241
7.4267957425,30.8942786541,1506366820.01287,0.0213038921,0.1193310543,0.0071690191
7.346413663,30.9698794033,1506366820.03285,0.0199761391,0.0803820795,0.0756007491
7.6453682228,30.8590432842,1506366820.06286,0.0300109386,0.2989545597,0.1108361191
7.5353823792,30.5313832185,1506366820.08287,0.0200090408,0.1099858436,0.3276600657
7.4796032054,30.4665659679,1506366820.10292,0.0200469494,0.0557791738,0.0648172506
7.4301304267,30.651216818,1506366820.12413,0.0212159157,0.0494727787,0.1846508501
7.4711686193,30.7411897549,1506366820.14412,0.0199899673,0.0410381926,0.0899729369
7.3318742259,30.8886515544,1506366820.16534,0.0212221146,0.1392943934,0.1474617994
6.9222780441,31.470878523,1506366820.19412,0.0287799835,0.4095961818,0.5822269687
7.1133963543,31.7671721627,1506366820.21413,0.0200080872,0.1911183102,0.2962936397
6.8953062156,32.1687520121,1506366820.23414,0.0200109482,0.2180901386,0.4015798495
7.0312897552,32.2716777838,1506366820.25541,0.0212650299,0.1359835395,0.1029257717
6.552736463,32.884010358,1506366820.27536,0.0199489594,0.4785532922,0.6123325742
6.5758973076,32.9479800926,1506366820.29657,0.0212109089,0.0231608446,0.0639697346
6.4418522045,32.998484995,1506366820.31539,0.0188260078,0.1340451031,0.0505049024
6.62042347,33.0689538974,1506366820.33532,0.0199260712,0.1785712655,0.0704689024
6.2650677093,33.3280256156,1506366820.35665,0.0213251114,0.3553557607,0.2590717182
6.1629329222,33.2575848566,1506366820.37665,0.0200009346,0.1021347871,0.070440759
5.7017921298,33.1547075489,1506366820.39665,0.0200068951,0.4611407924,0.1028773078
5.9082426951,33.204938439,1506366820.4179,0.0212421417,0.2064505653,0.0502308901
5.4855384502,33.2515147337,1506366820.4379,0.0199999809,0.4227042449,0.0465762947
5.3297508278,33.2279411233,1506366820.45789,0.0199990273,0.1557876225,0.0235736104
5.4304939808,33.1210218388,1506366820.47795,0.0200529099,0.1007431531,0.1069192845
5.1976741978,32.9833011291,1506366820.49789,0.0199379921,0.2328197831,0.1377207096
5.1972996471,32.7172973632,1506366820.5191,0.0212140083,0.0003745507,0.2660037659
5.1454819311,32.7982904336,1506366820.53909,0.0199871063,0.0518177159,0.0809930704
4.9003291885,32.7805906784,1506366820.55911,0.0200200081,0.2451527427,0.0176997552
4.8714957806,32.6327237207,1506366820.57917,0.020059824,0.0288334078,0.1478669578
4.5712651247,32.6537697075,1506366820.59909,0.019919157,0.3002306559,0.0210459869
4.0871846151,32.6541464529,1506366820.61921,0.0201230049,0.4840805097,0.0003767453
4.3888340834,32.6678226723,1506366820.64037,0.0211668015,0.3016494683,0.0136762195
4.4860430284,32.5751478767,1506366820.66034,0.019960165,0.097208945,0.0926747956
4.4177162633,32.5555706244,1506366820.68034,0.0200009346,0.0683267651,0.0195772523
4.31412347,32.443380291,1506366820.70784,0.0274999142,0.1035927933,0.1121903334
4.8503809551,32.1821263916,1506366820.73156,0.0237271786,0.5362574851,0.2612538994
4.7239726408,32.1995147801,1506366820.75158,0.0200200081,0.1264083143,0.0173883885
4.4224402796,31.9463327356,1506366820.77169,0.0201089382,0.3015323611,0.2531820445
4.44175031,32.1327633395,1506366820.79169,0.0199940205,0.0193100304,0.1864306039
4.4952099679,32.2174735467,1506366820.81158,0.0198969841,0.0534596579,0.0847102072
4.4426990244,32.2557438482,1506366820.83159,0.0200078487,0.0525109436,0.0382703015
4.5437431646,32.3795408605,1506366820.85284,0.0212450027,0.1010441402,0.1237970124
4.3621820316,32.4119595646,1506366820.87283,0.0199971199,0.181561133,0.0324187041
4.4839004916,32.9863294738,1506366820.89283,0.0200018883,0.12171846,0.5743699091
4.3350096447,33.0716985947,1506366820.91284,0.020001173,0.1488908469,0.085369121
4.4839867413,33.0214369612,1506366820.93282,0.0199878216,0.1489770966,0.0502616335
4.4356119885,33.0285342921,1506366820.95409,0.0212612152,0.0483747528,0.0070973308
4.5653546971,32.9354621565,1506366820.97533,0.0212450027,0.1297427086,0.0930721356
4.5654741981,32.9622085948,1506366820.99426,0.0189290047,0.000119501,0.0267464383
4.7962544039,32.7637116446,1506366821.01408,0.0198218822,0.2307802058,0.1984969502
4.5866967006,32.7527362309,1506366821.03408,0.0200009346,0.2095577033,0.0109754136
4.9731109659,32.7112035639,1506366821.05413,0.0200459957,0.3864142653,0.0415326671
4.7959328694,32.6935553047,1506366821.07535,0.0212199688,0.1771780965,0.0176482592
4.9717116059,32.6684577005,1506366821.09538,0.0200340748,0.1757787365,0.0250976042
4.763190662,32.7723998073,1506366821.11533,0.0199511051,0.2085209439,0.1039421068
4.9215173547,32.7385441638,1506366821.13541,0.020072937,0.1583266928,0.0338556435
4.7994115171,32.9649052073,1506366821.15537,0.0199649334,0.1221058376,0.2263610435
4.7416961874,33.0072799171,1506366821.17662,0.0212500095,0.0577153297,0.0423747098
4.9475475422,32.9955586168,1506366821.19662,0.0199959278,0.2058513548,0.0117213002
4.8154674336,33.2774083867,1506366821.21662,0.0200052261,0.1320801086,0.2818497699
4.8623354204,33.4501591015,1506366821.23662,0.019993782,0.0468679867,0.1727507148
5.083422155,33.5017079749,1506366821.25662,0.0200021267,0.2210867347,0.0515488733
5.091890375,33.6458592061,1506366821.27658,0.0199649334,0.00846822,0.1441512312
5.0940151941,33.6973103069,1506366821.29787,0.0212831497,0.0021248191,0.0514511008
4.9104241188,33.8985207215,1506366821.31788,0.0200169086,0.1835910753,0.2012104146
4.9366786419,33.862114721,1506366821.33788,0.0199980736,0.0262545231,0.0364060005
4.9888519309,34.0842895568,1506366821.35788,0.0200009346,0.0521732891,0.2221748357
4.96179152,34.1834531712,1506366821.37789,0.0200090408,0.0270604109,0.0991636144
4.8284530052,34.4118080802,1506366821.39914,0.0212469101,0.1333385148,0.228354909
4.9302771419,34.4649446161,1506366821.41914,0.0199980736,0.1018241367,0.0531365359
4.7524210997,34.6078376281,1506366821.43915,0.0200090408,0.1778560422,0.142893012
4.871822645,34.7018257383,1506366821.4591,0.0199518204,0.1194015453,0.0939881102
4.6186435819,34.9246591506,1506366821.47909,0.0199890137,0.2531790631,0.2228334122
4.8982366141,35.4324975712,1506366821.49909,0.020001173,0.2795930322,0.5078384207
4.8430413394,35.399198147,1506366821.52037,0.0212860107,0.0551952746,0.0332994243
4.9454419457,35.5770173986,1506366821.5404,0.0200219154,0.1024006063,0.1778192516
5.0105918396,35.4362112374,1506366821.5604,0.0200018883,0.0651498939,0.1408061612
5.0177401587,35.3607812308,1506366821.58039,0.0199949741,0.007148319,0.0754300066
5.0382565641,35.3363730313,1506366821.6004,0.0200030804,0.0205164054,0.0244081995
4.9052432739,35.0982328618,1506366821.62163,0.0212390423,0.1330132902,0.2381401695
4.8545770603,34.8392509195,1506366821.64162,0.0199849606,0.0506662136,0.2589819423
4.7728276807,34.7629416044,1506366821.66162,0.0200059414,0.0817493796,0.0763093152
5.1532664514,34.3523813332,1506366821.68156,0.0199370384,0.3804387707,0.4105602711
4.9037184704,34.1896530582,1506366821.70165,0.0200841427,0.2495479809,0.1627282751
5.1939888104,34.0647415891,1506366821.72163,0.0199790001,0.29027034,0.1249114691
5.1413916103,33.7804745785,1506366821.74165,0.0200228691,0.0525972002,0.2842670106
4.8633491942,33.6725434629,1506366821.76289,0.0212440491,0.2780424161,0.1079311156
5.0956361959,33.544100884,1506366821.78281,0.0199129581,0.2322870018,0.1284425789
4.7943511208,33.3351713468,1506366821.80287,0.0200641155,0.3012850751,0.2089295372
4.7196808474,33.3874023347,1506366821.82293,0.0200560093,0.0746702734,0.0522309879
4.6398269278,33.4988269996,1506366821.84292,0.0199990273,0.0798539196,0.1114246649
4.4345902488,33.3929419583,1506366821.86411,0.0211868286,0.205236679,0.1058850413
4.1942644929,33.4967257595,1506366821.8841,0.0199930668,0.2403257559,0.1037838011
4.2507094232,33.4820728303,1506366821.90412,0.0200130939,0.0564449303,0.0146529291
3.8725375746,33.4171465987,1506366821.92413,0.020015955,0.3781718486,0.0649262316
4.1558852509,33.349994605,1506366821.9454,0.0212638378,0.2833476763,0.0671519937
3.7548652609,33.4331084784,1506366821.96537,0.019972086,0.40101999,0.0831138734
3.448656776,33.5063111317,1506366821.99911,0.0337429047,0.3062084849,0.0732026533
