-0.9563653848,39.0315346684,1506366290.75149,Time,X,Y
19.4817332618,13.7999176065,1506366292.87905,0.0200459957,0.0421576958,0.1681117732
19.6937091654,13.7489529766,1506366292.89904,0.0199878216,0.2119759036,0.0509646299
19.9235532427,12.6585778762,1506366292.91905,0.0200130939,0.2298440773,1.0903751004
20.5420434686,11.063802675,1506366292.94032,0.0212700367,0.6184902259,1.5947752012
17.9486191152,10.5664232285,1506366292.96029,0.0199658871,2.5934243534,0.4973794465
24.8147348934,3.4002250621,1506366292.98167,0.0213851929,6.8661157782,7.1661981664
26.2375436562,0.4530536519,1506366293.00162,0.0199468136,1.4228087628,2.9471714102
27.5265691233,-2.1186786752,1506366293.02174,0.0201261044,1.2890254671,2.571732327
29.9705036689,-6.7499372837,1506366293.04168,0.0199370384,2.4439345455,4.6312586085
30.6917362804,-8.6235413512,1506366293.06172,0.0200359821,0.7212326116,1.8736040675
30.8519698893,-9.8842878395,1506366293.08285,0.021130085,0.1602336089,1.2607464883
30.2711277348,-10.8046088368,1506366293.10279,0.0199418068,0.5808421545,0.9203209973
29.0619532719,-11.1174309364,1506366293.1228,0.0200121403,1.2091744629,0.3128220997
27.8148259887,-10.5922711033,1506366293.14281,0.0200068951,1.2471272832,0.5251598331
26.3814529132,-9.7856354863,1506366293.164,0.021187067,1.4333730755,0.8066356169
25.167292323,-8.7889799403,1506366293.18403,0.0200369358,1.2141605902,0.996655546
23.1576695199,-7.1585091362,1506366293.20399,0.0199599266,2.0096228031,1.6304708041
22.315489195,-6.4105970254,1506366293.22405,0.0200531483,0.8421803249,0.7479121108
21.6952133007,-5.8454581637,1506366293.24529,0.021239996,0.6202758943,0.5651388618
20.5538433168,-5.6556330946,1506366293.26529,0.0200068951,1.1413699839,0.1898250691
18.4083223922,-6.0511561849,1506366293.28666,0.0213711262,2.1455209247,0.3955230903
16.4834257679,-6.3298209287,1506366293.30529,0.0186219215,1.9248966242,0.2786647438
14.8957464979,-6.2067140637,1506366293.3378,0.03251791,1.58767927,0.1231068651
12.5819573898,-5.9428527139,1506366293.35668,0.0188741684,2.3137891081,0.2638613498
11.735132454,-5.3871046649,1506366293.37776,0.0210819244,0.8468249358,0.555748049
10.3490169365,-4.7074696736,1506366293.39779,0.020031929,1.3861155175,0.6796349913
6.5371002537,-2.7992934448,1506366293.41899,0.0212030411,3.8119166828,1.9081762288
5.1680227721,-1.210839041,1506366293.43779,0.0187990665,1.3690774816,1.5884544037
2.7558943367,0.1101102912,1506366293.45904,0.0212519169,2.4121284354,1.3209493323
0.8650766299,1.2594119984,1506366293.48024,0.0211961269,1.8908177068,1.1493017071
-1.2575022842,2.6266135616,1506366293.50024,0.0199940205,2.1225789141,1.3672015632
-0.97312522,2.701177729,1506366293.51912,0.0188858509,0.2843770642,0.0745641674
-1.1971093054,2.3916976814,1506366293.54029,0.0211720467,0.2239840854,0.3094800476
-0.9675449288,1.3770473183,1506366293.5603,0.0200030804,0.2295643766,1.0146503631
-1.8472884238,-1.2570171276,1506366293.5803,0.0200018883,0.8797434949,2.6340644459
-2.2999440683,-2.7037692734,1506366293.60028,0.0199820995,0.4526556445,1.4467521458
-2.6033435481,-3.8376270141,1506366293.62161,0.0213310719,0.3033994798,1.1338577406
-2.6736971551,-5.0375247866,1506366293.63912,0.0175089836,0.070353607,1.1998977725
-2.8401270507,-6.562576104,1506366293.66287,0.023750782,0.1664298956,1.5250513174
-3.1552121032,-6.3327599215,1506366293.68164,0.0187721252,0.3150850525,0.2298161824
-3.0985911299,-5.8101553791,1506366293.70399,0.0223479271,0.0566209733,0.5226045424
-3.4567758392,-3.8063412485,1506366293.73276,0.0287699699,0.3581847094,2.0038141306
-3.722964274,-2.1175952228,1506366293.75402,0.0212581158,0.2661884348,1.6887460257
-4.7670005448,1.5776694123,1506366293.77275,0.0187270641,1.0440362708,3.6952646351
-4.6590523572,3.6107549707,1506366293.79412,0.0213708878,0.1079481875,2.0330855584
-4.9091347723,5.8123553194,1506366293.814,0.0198869705,0.2500824151,2.2016003487
-3.6052311536,8.1433821233,1506366293.83524,0.0212311745,1.3039036188,2.3310268039
-2.3624788089,12.3183753014,1506366293.854,0.0187649727,1.2427523446,4.1749931782
-2.1202808162,13.6431347218,1506366293.87525,0.0212469101,0.2421979927,1.3247594204
-2.0715716251,14.8952398981,1506366293.89662,0.0213730335,0.0487091911,1.2521051763
-1.7182450117,15.8827326814,1506366293.91542,0.0187969208,0.3533266135,0.9874927833
-1.8252029655,17.5458097791,1506366293.93538,0.0199580193,0.1069579538,1.6630770977
-1.5253402702,18.5455526029,1506366293.95661,0.0212390423,0.2998626952,0.9997428238
-1.5100852425,19.6527405446,1506366293.97773,0.0211119652,0.0152550277,1.1071879417
-1.210794504,20.5264992699,1506366293.99662,0.0188980103,0.2992907385,0.8737587252
-0.7457330132,22.7862261717,1506366294.0166,0.0199780464,0.4650614908,2.2597269018
-0.2186071978,23.6975545997,1506366294.03661,0.0200049877,0.5271258154,0.911328428
0.1063237053,24.6904984537,1506366294.05788,0.0212700367,0.3249309031,0.992943854
0.19817126,25.8514540577,1506366294.07787,0.0199918747,0.0918475547,1.160955604
1.505148562,27.360815857,1506366294.1006,0.0227279663,1.306977302,1.5093617993
2.0314985262,28.0518900028,1506366294.11912,0.0185260773,0.5263499643,0.6910741458
2.7395265824,28.3436283484,1506366294.14025,0.0211241245,0.7080280561,0.2917383456
3.6751071716,28.4723730561,1506366294.1591,0.0188548565,0.9355805893,0.1287447076
5.5246443566,28.8305189345,1506366294.17911,0.0200090408,1.849537185,0.3581458785
6.0930962068,28.6010504917,1506366294.19913,0.020015955,0.5684518502,0.2294684428
6.649595727,28.7980640589,1506366294.21916,0.0200331211,0.5564995203,0.1970135671
7.3721960189,28.7142872334,1506366294.24038,0.0212199688,0.7226002919,0.0837768255
8.0788961603,28.7761603468,1506366294.27038,0.029998064,0.7067001414,0.0618731134
8.560098493,28.980921368,1506366294.29165,0.0212748051,0.4812023327,0.2047610213
8.0078382707,29.1072736458,1506366294.31038,0.0187239647,0.5522602223,0.1263522777
7.8975896188,28.8136773958,1506366294.34037,0.0299901962,0.110248652,0.29359625
6.9015664615,27.5413459265,1506366294.36039,0.0200238228,0.9960231573,1.2723314694
6.3682301976,26.2248770714,1506366294.38038,0.0199861526,0.5333362638,1.316468855
5.4307875968,24.8808612192,1506366294.40162,0.021242857,0.9374426009,1.3440158522
5.0657914281,23.1732895516,1506366294.42274,0.0211231709,0.3649961687,1.7075716676
3.2140081792,20.1945035754,1506366294.44163,0.0188820362,1.8517832488,2.9787859762
2.9108002403,19.1773887411,1506366294.46164,0.0200169086,0.3032079389,1.0171148343
2.8665350302,18.1515851369,1506366294.48413,0.0224909782,0.0442652101,1.0258036042
2.5900550803,16.997132875,1506366294.50289,0.0187520981,0.2764799499,1.1544522619
2.5229852344,14.5795409195,1506366294.52287,0.0199828148,0.0670698458,2.4175919555
2.2700796153,14.092037045,1506366294.54286,0.0199911594,0.2529056191,0.4875038745
1.4830880492,13.5698248066,1506366294.56411,0.0212519169,0.7869915661,0.5222122385
1.00005369,12.8698157083,1506366294.58412,0.0200059414,0.4830343592,0.7000090983
0.238467681,12.4695945997,1506366294.63025,0.0461361408,0.761586009,0.4002211085
-0.6037945105,13.4612174974,1506366294.6554,0.0251429081,0.8422621915,0.9916228977
-1.0781001227,13.6220491146,1506366294.67537,0.0199780464,0.4743056122,0.1608316172
-1.8139600899,14.1592670837,1506366294.69537,0.0199999809,0.7358599672,0.5372179691
-2.600926086,14.8621369332,1506366294.71536,0.0199890137,0.7869659961,0.7028698495
-2.8681769318,15.4137141495,1506366294.73662,0.0212519169,0.2672508458,0.5515772163
-3.2684896953,16.0764429805,1506366294.75662,0.020004034,0.4003127635,0.662728831
-3.8023326736,16.9827138756,1506366294.77662,0.0200049877,0.5338429783,0.9062708951
-3.9887439339,19.0409990114,1506366294.79663,0.0200009346,0.1864112603,2.0582851358
-4.2111930873,20.3682852035,1506366294.81659,0.0199689865,0.2224491534,1.3272861921
-3.9798303209,21.3256792487,1506366294.83788,0.0212841034,0.2313627664,0.9573940452
-3.4300136037,21.7515896234,1506366294.85912,0.0212380886,0.5498167172,0.4259103746
-2.6464205513,21.5261820452,1506366294.87791,0.0187928677,0.7835930524,0.2254075782
-2.4365290491,21.0877017919,1506366294.89786,0.0199511051,0.2098915022,0.4384802533
-1.6585996711,20.2768932083,1506366294.91912,0.0212638378,0.7779293781,0.8108085836
-1.549389052,19.2922661319,1506366294.94041,0.0212900639,0.1092106191,0.9846270765
-1.0050158716,17.2434848408,1506366294.95916,0.0187439919,0.5443731803,2.0487812911
-0.4600898045,16.4054339122,1506366294.97911,0.0199530125,0.5449260671,0.8380509286
-0.0226039841,16.0909745637,1506366294.99904,0.0199289322,0.4374858204,0.3144593485
0.0836269304,15.9039714506,1506366295.02043,0.0213911533,0.1062309145,0.1870031131
0.4643696945,16.4899669276,1506366295.04045,0.0200190544,0.3807427641,0.585995477
0.7142236146,16.908706928,1506366295.06041,0.0199558735,0.2498539201,0.4187400003
0.5306570098,17.3640945824,1506366295.08037,0.0199661255,0.1835666048,0.4553876544
0.4482319028,18.0109219231,1506366295.11165,0.0312738419,0.0824251069,0.6468273407
0.3718944782,18.0233281718,1506366295.13164,0.0199949741,0.0763374247,0.0124062487
0.6487853035,18.0486651386,1506366295.15164,0.0200030804,0.2768908253,0.0253369668
1.4374359605,17.4290154184,1506366295.17415,0.0225040913,0.788650657,0.6196497201
2.3793450674,16.6747105616,1506366295.19293,0.0187778473,0.9419091069,0.7543048569
2.5552950395,15.9554157017,1506366295.2129,0.0199780464,0.1759499721,0.7192948598
3.4691376861,14.9197793957,1506366295.2329,0.0199921131,0.9138426466,1.035636306
4.3384057394,12.6901003175,1506366295.25538,0.0224888325,0.8692680534,2.2296790782
5.1747100736,11.5718894349,1506366295.27414,0.0187590122,0.8363043342,1.1182108826
5.4734153157,10.3738249883,1506366295.29415,0.0200090408,0.2987052421,1.1980644465
6.0573181347,9.2927120622,1506366295.31414,0.0199859142,0.583902819,1.0811129262
6.7263632473,8.1662441603,1506366295.33416,0.0200171471,0.6690451125,1.1264679019
7.3631542887,7.0598985177,1506366295.36562,0.0314650536,0.6367910414,1.1063456426
7.5878459974,7.1129468137,1506366295.38541,0.0197918415,0.2246917087,0.0530482961
7.8396622459,7.018962757,1506366295.40537,0.0199561119,0.2518162485,0.0939840567
8.1436130926,7.275192963,1506366295.42661,0.0212378502,0.3039508467,0.2562302059
8.0986781774,7.9328338561,1506366295.44661,0.020001173,0.0449349152,0.6576408932
8.2700277278,7.8351703098,1506366295.46661,0.0200009346,0.1713495504,0.0976635463
8.1184808531,7.8772746951,1506366295.48923,0.0226180553,0.1515468747,0.0421043853
8.1342173346,7.6825231977,1506366295.50786,0.0186309814,0.0157364814,0.1947514974
7.5898715986,7.7993100568,1506366295.52786,0.0199980736,0.5443457359,0.116786859
7.3560452782,7.8304446593,1506366295.55041,0.0225539207,0.2338263205,0.0311346025
7.1562227576,8.0003441644,1506366295.56913,0.0187208652,0.1998225206,0.1698995051
7.1348570418,8.2643454561,1506366295.58911,0.0199761391,0.0213657158,0.2640012917
6.5627788441,9.2218831919,1506366295.61036,0.0212500095,0.5720781977,0.9575377358
6.4923050251,9.7326807387,1506366295.62912,0.0187618732,0.070473819,0.5107975469
6.3608451452,10.4245925426,1506366295.65161,0.0224871635,0.1314598799,0.6919118039
7.2071605347,10.4481593984,1506366295.67036,0.0187489986,0.8463153895,0.0235668558
7.090043791,10.4751862979,1506366295.6916,0.0212459564,0.1171167438,0.0270268995
7.8024213061,10.3122966164,1506366295.71036,0.0187559128,0.7123775151,0.1628896815
8.2904583952,10.2498894484,1506366295.73177,0.0214080811,0.4880370891,0.0624071681
8.7875106208,9.7197376681,1506366295.75415,0.0223879814,0.4970522256,0.5301517803
9.887782778,8.796771519,1506366295.77286,0.0187020302,1.1002721572,0.9229661491
10.5083206387,8.1482340039,1506366295.79286,0.0200028419,0.6205378608,0.6485375151
10.8114558858,7.2630429395,1506366295.81287,0.0200080872,0.3031352471,0.8851910644
11.2520587171,6.880112815,1506366295.83285,0.0199859142,0.4406028313,0.3829301245
11.6179937335,6.1295248755,1506366295.85285,0.020001173,0.3659350163,0.7505879395
11.3558144164,6.6399787349,1506366295.8741,0.0212440491,0.2621793171,0.5104538594
11.134298057,6.8994692722,1506366295.89786,0.0237607956,0.2215163594,0.2594905374
11.0202202925,7.1613577557,1506366295.91664,0.0187790394,0.1140777644,0.2618884835
11.0400701534,7.9764156992,1506366295.9367,0.0200650692,0.0198498608,0.8150579435
11.0116560734,8.6631009223,1506366295.95661,0.0199069977,0.02841408,0.6866852231
11.1560057502,9.3758996287,1506366295.9866,0.0299949646,0.1443496769,0.7127987065
10.7983775285,9.7209091457,1506366296.00785,0.0212500095,0.3576282218,0.345009517
10.8794569938,9.9547927198,1506366296.0266,0.0187489986,0.0810794653,0.2338835741
10.6724462457,10.1481587821,1506366296.0466,0.0199990273,0.207010748,0.1933660624
10.6988778777,10.243149138,1506366296.06785,0.0212509632,0.026431632,0.0949903559
11.0628699222,10.1730654402,1506366296.08786,0.020004034,0.3639920445,0.0700836978
10.8600811753,10.3206596534,1506366296.10915,0.0212960243,0.2027887469,0.1475942131
11.2202881971,10.2277199686,1506366296.12787,0.0187139511,0.3602070218,0.0929396847
10.9875457779,10.0071370006,1506366296.14916,0.0212929249,0.2327424193,0.2205829681
11.1208213321,9.9727783343,1506366296.16911,0.0199491978,0.1332755543,0.0343586663
11.1069372026,9.9309895823,1506366296.18909,0.0199818611,0.0138841295,0.041788752
11.363372195,9.6620125249,1506366296.21035,0.0212631226,0.2564349924,0.2689770575
11.6592422369,9.7613539735,1506366296.23035,0.0199999809,0.295870042,0.0993414486
11.4639025186,9.5518231986,1506366296.25036,0.0200018883,0.1953397184,0.2095307749
11.4034912053,9.7060422027,1506366296.27037,0.0200099945,0.0604113133,0.1542190042
11.0969227839,10.0280928854,1506366296.29289,0.0225191116,0.3065684214,0.3220506826
10.6645542921,10.2851516352,1506366296.31286,0.0199708939,0.4323684917,0.2570587498
10.4253766572,10.5812691734,1506366296.33162,0.0187590122,0.2391776349,0.2961175382
10.334317358,10.8215151593,1506366296.35162,0.0200021267,0.0910592993,0.2402459859
9.5781125685,10.8853226172,1506366296.3716,0.0199828148,0.7562047895,0.0638074579
9.7049065005,10.9529219644,1506366296.39535,0.0237541199,0.126793932,0.0675993472
9.457381946,10.6892091349,1506366296.41411,0.018750906,0.2475245545,0.2637128295
9.5285539934,10.6352371501,1506366296.43285,0.0187430382,0.0711720474,0.0539719848
9.2303912145,10.365703017,1506366296.45279,0.0199401379,0.2981627788,0.2695341331
8.9367761227,10.5508590495,1506366296.4741,0.0213098526,0.2936150918,0.1851560325
9.0645734156,10.8621800587,1506366296.49412,0.0200171471,0.1277972929,0.3113210093
9.1207722769,11.0838209234,1506366296.5141,0.0199887753,0.0561988613,0.2216408647
8.6502742975,11.7137441231,1506366296.5341,0.0199971199,0.4704979795,0.6299231997
8.7452639177,12.1129069216,1506366296.55535,0.0212509632,0.0949896202,0.3991627985
8.2988736215,12.5367138433,1506366296.57533,0.0199780464,0.4463902963,0.4238069217
8.0266854695,13.111857699,1506366296.59533,0.0199980736,0.272188152,0.5751438556
7.3258790383,14.32697771,1506366296.61535,0.0200209618,0.7008064312,1.215120011
6.5820182966,15.0708550728,1506366296.63656,0.0212068558,0.7438607417,0.7438773629
6.5296117842,15.5935075035,1506366296.65663,0.0200781822,0.0524065124,0.5226524306
6.1451092437,16.0177620921,1506366296.6766,0.0199668407,0.3845025405,0.4242545886
5.4100820723,17.3181867019,1506366296.69662,0.0200221539,0.7350271714,1.3004246099
4.8532140352,18.1226237228,1506366296.71785,0.0212240219,0.5568680371,0.8044370209
4.6311857843,18.8285657571,1506366296.73785,0.0199987888,0.2220282509,0.7059420342
4.6926038484,19.6373981035,1506366296.75793,0.0200850964,0.0614180642,0.8088323464
4.3931013283,20.3006694118,1506366296.77911,0.0211811066,0.2995025201,0.6632713083
4.3584956857,20.7201934238,1506366296.79786,0.0187458992,0.0346056426,0.4195240121
4.1347712313,21.0725564228,1506366296.81909,0.0212318897,0.2237244543,0.352362999
4.2658158763,20.9206185492,1506366296.83914,0.0200481415,0.1310446449,0.1519378736
4.3521158751,21.6667345748,1506366296.8591,0.0199649334,0.0862999988,0.7461160256
3.968612965,21.7589042939,1506366296.87914,0.0200340748,0.3835029101,0.0921697191
4.1988657146,22.0076961997,1506366296.89911,0.0199730396,0.2302527496,0.2487919058
3.7279365181,22.6955142711,1506366296.92037,0.0212600231,0.4709291965,0.6878180714
3.8320483916,23.5420888504,1506366296.94046,0.0200879574,0.1041118735,0.8465745793
4.3867501787,23.9654269286,1506366296.9604,0.0199458599,0.5547017871,0.4233380782
4.5896638487,24.2659367798,1506366296.98034,0.0199370384,0.2029136699,0.3005098511
4.4343036951,24.7969573821,1506366297.00161,0.0212650299,0.1553601536,0.5310206023
5.1611729816,26.021875741,1506366297.02535,0.02374506,0.7268692865,1.224918359
5.2532024599,27.0082795232,1506366297.05161,0.0262570381,0.0920294782,0.9864037822
5.5977630665,28.6552124216,1506366297.07161,0.0200018883,0.3445606066,1.6469328984
5.6008800019,29.2525011963,1506366297.09162,0.0200059414,0.0031169354,0.5972887747
5.8581798017,30.1719219777,1506366297.11286,0.0212471485,0.2572997998,0.9194207813
6.1600312913,30.8424123683,1506366297.13286,0.0199999809,0.3018514897,0.6704903907
5.8377698878,31.8150411923,1506366297.15282,0.0199608803,0.3222614035,0.972628824
5.7227667259,31.7964994699,1506366297.19035,0.037525177,0.1150031619,0.0185417225
5.9601568206,31.2267511988,1506366297.21411,0.0237598419,0.2373900947,0.5697482711
5.9496305895,29.3466464335,1506366297.23411,0.0199990273,0.010526231,1.8801047653
5.7070933741,28.4732950976,1506366297.25419,0.0200810432,0.2425372154,0.8733513359
5.9351483671,27.2918591433,1506366297.27535,0.02115798,0.2280549929,1.1814359543
5.9004966946,26.4472822306,1506366297.29534,0.0199971199,0.0346516724,0.8445769127
6.143939615,24.6608646564,1506366297.31536,0.0200178623,0.2434429203,1.7864175742
6.0332427627,23.9848813957,1506366297.33661,0.0212500095,0.1106968523,0.6759832607
5.8974519325,23.4951809463,1506366297.35675,0.0201361179,0.1357908301,0.4897004494
5.6586773997,22.8924905557,1506366297.37664,0.0198869705,0.2387745328,0.6026903907
5.7135992713,22.429092706,1506366297.39668,0.0200409889,0.0549218716,0.4633978497
5.8652168897,22.0587430766,1506366297.41662,0.0199420452,0.1516176184,0.3703496294
5.7910094818,22.1871206455,1506366297.43787,0.0212488174,0.074207408,0.1283775689
5.8481760019,21.6394624671,1506366297.45792,0.0200500488,0.0571665201,0.5476581783
6.3959813469,20.6337541351,1506366297.47788,0.0199661255,0.547805345,1.0057083321
6.0399923591,20.1597780068,1506366297.49784,0.0199558735,0.3559889878,0.4739761283
5.896204793,19.4788314298,1506366297.53036,0.0325219631,0.1437875661,0.680946577
