X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5789,5901.640223201382,4423.617114239677,120.95501017570496,11803.280446402763
