X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,4903,2186.557438594528,2283.0468347021233,120.9598639011383,4373.114877189056
