X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5534,1502.0253575302593,1755.2809543849985,120.94497513771057,3004.0507150605185
