X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5744,1343.7510475091492,1912.9837335926184,120.97477602958679,2687.5020950182984
