X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5699,1882.9840304192887,1274.4223140556792,120.95877194404602,3765.9680608385775
