X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5631,4113.507558968282,2873.5009920894804,120.95732307434082,8227.015117936564
