X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5557,1747.9493349325428,1805.0329798390962,120.97112894058228,3495.8986698650856
