X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5738,1789.2837105465446,2413.3063591650684,120.95861506462097,3578.5674210930893
