X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,Samples, Total X, Total Y, Total Time, Total D+
X Pos, Y Pos, Time, dT, dX Pos, dY Pos,,5669,1150.0162052113658,1522.0191028971685,120.95482611656189,2300.0324104227316
