39-A-control-out,1538.5924344669468,1117.5936050973223,2094.860369283516
39-A-out,1411.0430622858182,1199.7665674638758,2063.768414677991
39-B-control-out,1379.8841714028197,1048.920932393386,1918.2944575611061
39-B-out,2297.598865777747,1622.438504814339,3063.7005729133766
39-C-control-out,1517.585935893143,1057.404050213649,2032.1818502829392
39-C-out,1321.5977898076778,1060.3745318497442,1884.0559908954956
40-A-control-out,2031.1112567079933,2924.9475138121093,3971.3099368867584
40-A-out,1987.003238021363,2963.7232881496507,4031.8526402164507
40-B-control-out,1866.9875565508692,1838.0862109348707,2923.2503197262185
40-B-out,1954.5616920103585,2173.67315294142,3237.7184310879675
40-C-control-out,1895.6700958692197,2365.404682639103,3416.834203944564
40-C-out,1968.9286521537256,2303.397100381734,3365.1244196596995
41-A-control-out,1704.9464611263238,1291.126731864041,2367.504960295854
41-A-out,2396.880536848265,1897.3898175798315,3331.6175236327254
41-B-control-out,1884.1639957605382,1352.5141521886342,2553.8236604644953
41-B-out,1614.6645930983377,1272.5394971623011,2283.4339403926224
41-C-control-out,2830.545842993648,1759.029434794434,3706.553262052867
41-C-out,1763.1966219443016,1334.2916335409511,2451.765966585697
42-A-control-out,1078.0305584226203,1356.0487372976263,1938.436285213036
42-A-out,1800.39869485428,2078.4853849017504,3068.120903728766
42-B-control-out,1249.0208911035327,1399.550945507332,2086.0837841092984
42-B-out,1114.3090976124795,1315.147219587131,1938.7757324855945
42-C-control-out,1491.5377298833885,1604.7405262922339,2425.934601239944
42-C-out,1111.8558026254093,1132.0883005527437,1783.3444985542453
43-A-control-out,1357.7546710082047,1308.4374032989126,2099.8016349455534
43-A-out,1609.0359932063086,1420.3411783946824,2378.2567916378807
43-B-control-out,1233.1443634913185,1318.9908365869471,2018.7328423980493
43-B-out,1400.5128155619734,1515.790413764186,2310.181819814859
43-C-control-out,1626.764961602693,1875.5830574135948,2769.6702883042344
43-C-out,1337.2725489637635,1560.9442682525723,2296.9429535821387
44-A-control-out,1768.5073402697071,1153.4829812442897,2324.0994376577514
44-A-out,1595.6757394891167,1134.5520712482037,2162.6429513817434
44-B-control-out,1926.6154568980498,1347.495715743495,2576.7610560102016
44-B-out,1714.5349230486815,1260.0408442149214,2356.9037245061713
44-C-control-out,1650.9364576080354,1088.0656087660984,2178.613746255453
44-C-out,1516.310015653242,1184.6391870569994,2134.640764574389
45-A-control-out,1789.135225336185,2021.1442416427747,3006.4207963676167
45-A-out,2141.6231699744994,2778.5754892554887,3886.209274061515
45-B-control-out,1707.2631483828186,2008.8421095601998,2934.9035720813445
45-B-out,1791.6056170892239,2743.727606293365,3608.694854834211
45-C-control-out,1925.3779244708705,2175.0889947089454,3239.0580065098166
45-C-out,2160.717995134133,2350.347223554087,3557.4535738187874
46-A-control-out,2450.7388453732433,1947.86899695842,3430.104524884234
46-A-out,1617.751361525354,1625.4803798663556,2564.4968345181
46-B-control-out,3133.733422876247,2090.1011791928995,4145.059182045642
46-B-out,1826.0574529745688,1625.0943752099554,2723.867543558701
46-C-control-out,1973.4336721542045,1650.5903671378417,2866.4840558118512
46-C-out,1643.9061207794582,1769.1362877821302,2709.9222830567055
47-A-control-out,1901.785252636137,1369.2472902168454,2564.2632779025435
47-A-out,1627.8749923483683,1495.6458410932055,2464.7267465937944
47-B-control-out,1521.3799108306812,1239.2876845414878,2177.032733721829
47-B-out,2004.3317008390406,1588.3575194645496,2804.4926633407454
47-C-control-out,1573.1480541102746,1232.6986025041228,2222.7615395394537
47-C-out,1623.7181144264898,1465.2185624983792,2435.4429949478367
48-A-control-out,1610.1062306189242,2034.8155811785025,2918.2801257347323
48-A-out,1623.011101008508,1689.4435306920116,2622.907635992372
48-B-control-out,1454.9150624348817,1511.6835940541023,2342.2475820791915
48-B-out,1355.3880788200213,1192.5196069693852,2014.4499200997218
48-C-control-out,2113.2721557176137,1712.9721603867292,2964.0373862368797
48-C-out,1291.8130394623981,1163.0528156279508,1935.757172450767
49-A-control-out,1452.910177645739,1090.9699299870324,2006.9653709804893
49-A-out,1644.1270552165552,1332.2296200524186,2352.285156119108
49-B-control-out,1494.3477275202836,1146.58597985619,2089.45150853555
49-B-out,1447.8279701493484,1139.8839791158787,2045.744040980088
49-C-control-out,1443.02187528055,1073.2550997939366,1995.485979567067
49-C-out,1405.3844511346433,1293.1074859158405,2130.947400916439
50-A-control-out,1867.9968167700545,1492.2196544511714,2607.444414477015
50-A-out,1713.70279799678,1455.7947789248785,2493.760634468677
50-B-control-out,1338.9565865553657,1027.0910786971006,1868.940914080267
50-B-out,1450.2708665803318,1100.8196429461805,2016.1804710447557
50-C-control-out,1984.9594824957514,1345.9397894855667,2565.6284247724466
50-C-out,1427.660719602602,1026.2482775133922,1936.7203612021492
